Student ID,Profile,HexString,Ethernet MAC,AP Name
6731006044,MFUconnect,f01d.2db6.3a78,f01d.2db7.3a38,A1-4-FL3-AP1685
6731601597,MFUconnect_Wi-Fi6,f01d.2db6.6dfc,488b.0af0.d2cc,L7-FL4-AP1212
,MFUconnect_Wi-Fi6,f01d.2db6.4234,488b.0af1.05f8,L7-FL3-AP1188
6731306050,MFUconnect_Wi-Fi6,f01d.2db6.9b94,488b.0af1.0750,L7-FL2-AP1174
6531503114,MFUconnect,f01d.2db6.30a8,488b.0af1.09bc,C5-FL4-AP0423
6731203032,MFUconnect,f01d.2db6.4530,488b.0af1.0e2c,L5-FL4-AP1108
6731804010,MFUconnect,f01d.2db6.a308,488b.0af1.107c,M3-FL2-AP0427
6732402158,MFUconnect,f01d.2db6.6d18,488b.0af1.1ad4,L5-FL2-AP1072
6732501064,MFUconnect,f01d.2db6.69f4,488b.0af1.4438,L5-FL2-AP1075
6731201003,MFUconnect_Wi-Fi6,f01d.2db6.7dd0,f01d.2d6d.1964,C5-FL3-AP0413
6731601236,MFUconnect,f01d.2db6.3694,f01d.2d6d.2674,C1-FL3-AP0321
6731601416,MFUconnect,f01d.2db6.7190,f01d.2d6d.2930,WW-FL4-AP1329
6732404089,MFUconnect,f01d.2db6.7d90,f01d.2d6d.2df4,WW-FL4-AP1327
6532502130,MFUconnect,f01d.2db6.52c0,f01d.2d6d.3804,M3-FL2-AP0425
6731203068,MFUconnect_Wi-Fi6,f01d.2db6.a1a8,f01d.2d6d.3898,Sak2-FL2-AP1522
6731301029,MFUconnect,f01d.2db6.7d98,f01d.2d6d.4bc8,Sak1-FL4-AP1487
64261066,MFUconnect_Wi-Fi6,f01d.2db6.a148,f01d.2d6d.5a80,E3B-FL4-AP0215
6551704001,MFUconnect,f01d.2db6.51f4,f01d.2d6d.60e0,Sak1-FL4-AP1489
,mfu2.4,488b.0af1.05f8,f01d.2d6d.6654,EP-FL3-AP1842
,MFUconnect,f01d.2db6.7d90,f01d.2d6d.762c,Sak1-FL2-AP1462
6731201045,MFUconnect,f01d.2db6.5118,f01d.2d6d.78d4,L7-FL3-AP1192
6732402041,MFUconnect,f01d.2db6.5e90,f01d.2d6d.7d64,AD1-FL2-AP0013
6732301024,MFUconnect,f01d.2db6.b54c,f01d.2d6d.7d98,S7A-FL2-AP0576
,MFUconnect,f01d.2db6.5560,f01d.2d6d.7e14,M3-FL6-AP0471
,MFUconnect,f01d.2db6.47cc,f01d.2d6d.7f20,BS-FL3-AP1394
6731201012,MFUconnect_Wi-Fi6,f01d.2db6.a264,f01d.2d6d.84f8,F3-FL4-AP0739
6431807032,MFUconnect,f01d.2db6.bfc0,f01d.2d6d.85b4,E3A-FL2-AP0477
58364166,MFUconnect,f01d.2db6.464c,f01d.2d6d.866c,D1-FL3-AP0090
6731203003,MFUconnect,f01d.2db6.bbc8,f01d.2d6d.86fc,EP-FL4-AP1853
6731501079,MFUconnect_Wi-Fi6,f01d.2db6.5284,f01d.2d6d.8fdc,C1-FL2-AP0315
56340154,MFUconnect,f01d.2db6.41d4,f01d.2d6d.932c,A1-3-FL1-AP1643
59218123,MFUconnect,f01d.2db6.4e08,f01d.2d6d.94e4,M3-FL1-AP0032
6532301006,MFUconnect,f01d.2db6.3ee8,f01d.2d6d.9578,C4-FL1-AP0381
6731006192,MFUconnect,f01d.2db6.4234,f01d.2d6d.a224,C5-FL3-AP0407
46360073,MFUconnect,00b6.7064.5c98,f01d.2d6d.a23c,A2-2-FL3-AP1711
6732502070,MFUconnect,f01d.2db6.828c,f01d.2d6d.a56c,F4-FL4-AP0779
,mfu2.4,f01d.2db6.4ad8,f01d.2d6d.ac40,AD2-FL3-AP0035
6631501142,MFUconnect,f01d.2d6d.a224,f01d.2d6d.c44c,C1-FL2-AP0309
6531205505,MFUconnect,f01d.2db6.8610,f01d.2d6d.c488,E2-FL2-AP0151
6532402039,MFUconnect,f01d.2db6.6480,f01d.2d6d.c4c4,L6-FL1-AP1112
,MFUconnect,f01d.2db6.5008,f01d.2d6d.c60c,S7A-FL1-AP0573
46211003,MFUconnect_Wi-Fi6,f01d.2db6.7d58,f01d.2d6d.c658,EP-FL3-AP1845
64221169,MFUconnect,f01d.2db6.68a4,f01d.2d6d.c978,AV-FL2-AP0054
6431804169,MFUconnect,f01d.2db6.9dd8,f01d.2d6d.c9b8,L7-FL2-AP1179
6731006301,MFUconnect_Wi-Fi6,f01d.2db6.9ae8,f01d.2d6d.cdc0,E2-FL2-AP0158
6731301091,MFUconnect,f01d.2db6.7638,f01d.2d6d.ce84,L7-FL2-AP1184
6631006176,MFUconnect,f01d.2db6.3fa8,f01d.2d6d.cef8,L3-FL3-AP0985
66340055,MFUconnect,f01d.2db6.a34c,f01d.2d6d.d0b8,F3-FL2-AP0719
6731601173,MFUconnect,f01d.2db6.81bc,f01d.2d6d.d2bc,Sak3-FL1-AP1565
,MFUconnect,f01d.2db6.afc0,f01d.2d6d.d5d4,M3-FL6-AP0470
64340013,MFUconnect,f01d.2db6.4998,f01d.2d6d.d658,MKP-FL4-AP1783
6731601142,MFUconnect,f01d.2db6.9818,f01d.2d6d.d69c,L2-FL3-AP0932
6531601393,MFUconnect,f01d.2db6.4ffc,f01d.2d6d.dbe4,F3-FL3-AP0724
6432503078,MFUconnect,f01d.2db6.1960,f01d.2d6d.ddfc,E4A-FL6-AP0266
6731601402,MFUconnect,f01d.2db6.5f40,f01d.2d6d.de64,D1-FL2-AP0085
6451704001,MFUconnect,f01d.2db6.69f4,f01d.2d6d.dff4,Fitness-FL1-AP1935
6451811004,MFUconnect,f01d.2db6.4c70,f01d.2d6d.e0a8,L4-FL3-AP1041
6731210083,MFUconnect,f01d.2db6.c5d0,f01d.2d6d.e448,L8-FL6-AP1255
6631804001,MFUconnect,f01d.2db6.8738,f01d.2d6d.e454,L3-FL2-AP0971
61212038,MFUconnect_Wi-Fi6,f01d.2db6.7750,f01d.2d6d.e5c8,L1-FL4-AP0893
,MFUconnect,f01d.2db6.8564,f01d.2d6d.e674,L8-FL4-AP1220
6732403038,MFUconnect,f01d.2db6.3804,f01d.2d6d.e730,L8-FL4-AP1232
6731701001,MFUconnect,f01d.2db6.5ea0,f01d.2d6d.e78c,A2-3-FL3-AP1725
6731503044,MFUconnect,f01d.2db6.a0d4,f01d.2d6d.e9c0,F5-FL4-AP0808
6731006281,MFUconnect_Wi-Fi6,f01d.2db6.bb08,f01d.2d6d.eb64,E2-FL3-AP0168
6731203029,MFUconnect,f01d.2db6.970c,f01d.2d6d.ee5c,E2-FL2-AP0152
6731203227,MFUconnect_Wi-Fi6,f01d.2db6.8e34,f01d.2d6d.eeb8,Sak1-FL2-AP1468
48360136,MFUconnect,f01d.2db6.30a8,f01d.2d6d.eec8,E1-FL4-AP0133
6732301010,MFUconnect,f01d.2db6.af30,f01d.2d6d.efdc,F3-FL2-AP0721
6631901014,MFUconnect,f01d.2db6.1664,f01d.2d6d.f0d8,F3-FL1-AP0709
,MFUconnect,f01d.2db6.6480,f01d.2d6d.f18c,E2-FL4-AP0169
6731601166,MFUconnect_Wi-Fi6,f01d.2db6.8714,f01d.2d6d.f1b8,S1-FL3-AP0485
6731207127,MFUconnect_Wi-Fi6,f01d.2db6.0f9c,f01d.2d6d.f390,Sak2-FL2-AP1528
56340006,MFUconnect,f01d.2db6.4998,f01d.2d6d.fa0c,EP-FL4-AP1857
6531501103,MFUconnect,f01d.2db6.6e50,f01d.2d6d.fffc,A1-2-FL2-AP1634
6431006159,MFUconnect,f01d.2db6.310c,f01d.2db6.0030,A1-2-FL2-AP1630
6731202014,MFUconnect,f01d.2db6.4c98,f01d.2db6.0314,A1-2-FL2-AP1627
6331601315,MFUconnect,f01d.2db6.4ffc,f01d.2db6.0394,E4A-FL3-AP1821
47210049,MFUconnect,f01d.2db6.5658,f01d.2db6.0608,A1-4-FL3-AP1688
65641038,MFUconnect,f01d.2db6.4c80,f01d.2db6.077c,E2-FLG-AP1824
6731102004,MFUconnect,f01d.2db6.56f0,f01d.2db6.07ec,L3-FL3-AP0987
,MFUconnect,f01d.2db6.52c0,f01d.2db6.0910,L3-FL2-AP0973
45340018,MFUconnect,f01d.2db6.71c4,f01d.2db6.0970,Sak3-FL2-AP1577
6632402018,MFUconnect,f01d.2db6.5374,f01d.2db6.098c,L5-FL4-AP1098
6732301068,MFUconnect,f01d.2db6.bf94,f01d.2db6.0a24,C5-FL2-AP0394
6731502017,MFUconnect_Wi-Fi6,f01d.2db6.a794,f01d.2db6.0d10,AV-FL5-AP0069
,MFUconnect,f01d.2db6.9954,f01d.2db6.0dd4,Sak3-FL3-AP1225
52210189,MFUconnect,f01d.2db6.35e4,f01d.2db6.0eec,E2-FL3-AP0167
,MFUconnect_Wi-Fi6,f01d.2db6.6abc,f01d.2db6.0f18,L1-FL4-AP0895
6731102006,MFUconnect,f01d.2db6.4ac4,f01d.2db6.0f60,E4A-FL3-AP0229
6731201008,MFUconnect_Wi-Fi6,f01d.2db6.a818,f01d.2db6.0f9c,L3-FL4-AP0997
6731210040,MFUconnect,f01d.2db6.695c,f01d.2db6.100c,C4-FL1-AP0388
6731501007,MFUconnect,f01d.2db6.a7d4,f01d.2db6.113c,WW-FL5-AP1337
6731601534,MFUconnect,f01d.2db6.7760,f01d.2db6.1190,L4-FL3-AP1034
6731202018,MFUconnect,f01d.2db6.8944,f01d.2db6.11e8,E3A-FL4-AP0190
6731502017,MFUconnect_Wi-Fi6,f01d.2db6.a794,f01d.2db6.1204,E4A-FL4-AP0239
6731601393,MFUconnect,f01d.2db6.48d0,f01d.2db6.12a0,Sak2-FL2-AP1520
6731806023,MFUconnect_Wi-Fi6,f01d.2db6.84c0,f01d.2db6.12c0,WW-FL2-AP1296
6631501006,MFUconnect,f01d.2db6.4474,f01d.2db6.12f4,L4-FL3-AP1032
6732502021,MFUconnect,f01d.2db6.a6b8,f01d.2db6.132c,Sak3-FL2-AP1579
6731503011,MFUconnect,f01d.2db6.ae88,f01d.2db6.1420,C1-FL3-AP0327
,MFUconnect,f01d.2db6.55fc,f01d.2db6.1428,E4A-FL7-AP0270
6331209114,MFUconnect,f01d.2db6.a7e4,f01d.2db6.1570,E4A-FL8-AP0285
6731601444,MFUconnect,f01d.2db6.315c,f01d.2db6.159c,AS-FL1-AP0039
6732401036,MFUconnect,f01d.2db6.51c8,f01d.2db6.1664,D1-FL1-AP0073
6731501065,MFUconnect,f01d.2db6.beb4,f01d.2db6.16a0,Sak3-FL1-AP1560
6531205149,MFUconnect,f01d.2db6.4a58,f01d.2db6.16b4,L2-FL1-AP0912
6731601510,MFUconnect_Wi-Fi6,f01d.2db6.81f0,f01d.2db6.16bc,E4A-FL7-AP0277
6731601005,MFUconnect_Wi-Fi6,f01d.2db6.6748,f01d.2db6.16f8,D1-FL2-AP0088
6732401002,MFUconnect,f01d.2db6.5118,f01d.2db6.1770,M3-FL3-AP0441
6731301068,MFUconnect,f01d.2db6.4530,f01d.2db6.17b4,L6-FL4-AP1151
6731201061,MFUconnect,f01d.2db6.528c,f01d.2db6.17fc,AS-FL1-AP0042
6632404038,MFUconnect,f01d.2db6.4968,f01d.2db6.1854,E4A-FL7-AP0271
6631804101,MFUconnect,f01d.2db6.8a4c,f01d.2db6.1898,E4A-FL5-AP0242
6531601536,MFUconnect,f01d.2db6.9e88,f01d.2db6.18d0,EP-FL5-AP1865
65641037,MFUconnect,f01d.2db6.4720,f01d.2db6.1904,L6-FL1-AP1111
6731207150,MFUconnect_Wi-Fi6,f01d.2db6.a0b8,f01d.2db6.1914,AD2-FL3-AP0038
6632403041,MFUconnect,f01d.2d6d.866c,f01d.2db6.1960,L7-FL3-AP1167
,IOT,f01d.2db6.3310,f01d.2db6.197c,E4A-FL4-AP0298
61440063,MFUconnect,f01d.2db6.3e80,f01d.2db6.1a24,WW-FL4-AP1326
6371105015,MFUconnect,f01d.2db6.3c2c,f01d.2db6.1b1c,EP-FL4-AP1852
49318057,MFUconnect,f01d.2db6.4840,f01d.2db6.1b58,EP-FL4-AP1856
6731006130,MFUconnect_Wi-Fi6,f01d.2db6.a124,f01d.2db6.1b74,E4A-FL4-AP0241
6731006130,MFUconnect_Wi-Fi6,f01d.2db6.8808,f01d.2db6.1bc8,6999-FL1-AP2013
6731201007,MFUconnect,f01d.2db6.4c28,f01d.2db6.1db4,AS-FL1-AP0041
6731006291,MFUconnect,f01d.2db6.9840,f01d.2db6.1df0,L6-FL2-AP1126
6732503050,MFUconnect_Wi-Fi6,f01d.2db6.3c50,f01d.2db6.1e28,EP-FL5-AP1866
6631901130,MFUconnect_Wi-Fi6,f01d.2db6.2918,f01d.2db6.1e68,S2-FL3-AP0507
61441025,MFUconnect,f01d.2db6.485c,f01d.2db6.1ea4,M3-FL4-AP0449
,MFUconnect,f01d.2db6.2114,f01d.2db6.1f3c,C5-FL4-AP0421
6731601044,MFUconnect,f01d.2db6.4764,f01d.2db6.1fdc,L7-FL4-AP1207
6732502046,MFUconnect_Wi-Fi6,f01d.2db6.8260,f01d.2db6.20d8,EP-FL4-AP1858
,MFUconnect_Wi-Fi6,f01d.2db6.52e8,f01d.2db6.20e4,S3-FL4-AP0543
6631901108,MFUconnect,f01d.2db6.2b68,f01d.2db6.2100,HOS-FL1-AP1816
6731804062,MFUconnect,f01d.2db6.7e54,f01d.2db6.2114,E2-FL4-AP0175
6732301095,MFUconnect,f01d.2db6.b4d8,f01d.2db6.2124,S2-FL2-AP0502
61418065,MFUconnect,f01d.2db6.3328,f01d.2db6.2148,E4A-FL3-AP0228
6731901127,MFUconnect,f01d.2db6.59e0,f01d.2db6.2150,S7B-FL3-AP0606
6731502002,MFUconnect,f01d.2db6.beb4,f01d.2db6.219c,Sak3-FL2-AP1576
6731901044,MFUconnect_Wi-Fi6,f01d.2db6.6d18,f01d.2db6.21a8,WW-FL2-AP1292
61210222,MFUconnect,f01d.2db6.5610,f01d.2db6.21dc,Botanic-FL2-AP1999
6731201055,MFUconnect,f01d.2db6.57dc,f01d.2db6.2210,Sak3-FL1-AP1561
,MFUconnect,f01d.2db6.2918,f01d.2db6.223c,MKP-FL1-AP1747
,MFUconnect,f01d.2db6.54dc,f01d.2db6.22d8,INP-FL2-AP1832
6732404104,MFUconnect,f01d.2db6.9520,f01d.2db6.22e8,Sak3-FL3-AP1589
6732502011,MFUconnect,f01d.2db6.990c,f01d.2db6.2374,HOS-FL2-AP1809
6731606028,MFUconnect,f01d.2db6.b824,f01d.2db6.2378,L1-FL2-AP0868
53340105,MFUconnect,f01d.2db6.6bc0,f01d.2db6.23ec,Sak3-FL4-AP1345
6732403051,MFUconnect,f01d.2db6.86fc,f01d.2db6.2408,L5-FL3-AP1088
6632101013,MFUconnect,f01d.2db6.2d50,f01d.2db6.240c,S3-FL1-AP0520
6632402015,MFUconnect,f01d.2db6.3434,f01d.2db6.2448,C1-FL1-AP0306
6431306113,MFUconnect,f01d.2db6.4c70,f01d.2db6.2464,Sak3-FL1-AP1562
6731601569,MFUconnect,f01d.2db6.8290,f01d.2db6.2490,E4A-FL4-AP0226
6731006036,MFUconnect,f01d.2db6.335c,f01d.2db6.24bc,L5-FL1-AP1057
6731808015,MFUconnect,f01d.2db6.58c0,f01d.2db6.24dc,L8-FL7-AP1275
6532402054,MFUconnect,f01d.2db6.6480,f01d.2db6.24f8,Sak2-FL4-AP1557
6731601111,MFUconnect_Wi-Fi6,f01d.2db6.4b8c,f01d.2db6.2510,L2-FL1-AP0902
6731501117,MFUconnect,f01d.2db6.9954,f01d.2db6.253c,L8-FL7-AP1278
6732404102,MFUconnect,f01d.2db6.585c,f01d.2db6.255c,EP-FL5-AP1860
6731501088,MFUconnect,f01d.2db6.c2a4,f01d.2db6.2574,A2-2-FL2-AP1710
6731808036,MFUconnect,f01d.2db6.afc0,f01d.2db6.2588,L7-FL4-AP1210
6731102017,MFUconnect,f01d.2db6.6db4,f01d.2db6.25d0,C4-FL1-AP0385
6731205032,MFUconnect,f01d.2db6.3804,f01d.2db6.2678,C1-FL1-AP0301
6731006123,MFUconnect,f01d.2db6.8290,f01d.2db6.26f8,C1-FL1-AP0303
51211036,MFUconnect,f01d.2db6.4ad8,f01d.2db6.2708,E4A-FL3-AP0236
56340175,MFUconnect,f01d.2db6.47cc,f01d.2db6.2720,Sak3-FL1-AP1563
6532404052,MFUconnect,f01d.2db6.63c0,f01d.2db6.2728,E4B-FL5-AP0294
61441025,MFUconnect,f01d.2db6.335c,f01d.2db6.2748,L6-FL3-AP1140
6731207111,MFUconnect,f01d.2db6.981c,f01d.2db6.274c,E4A-FL3-AP0230
48340071,MFUconnect,f01d.2db6.47cc,f01d.2db6.2790,WW-FL3-AP1313
6731701043,MFUconnect,f01d.2db6.2974,f01d.2db6.2794,EP-FL2-AP1835
6732301026,MFUconnect_Wi-Fi6,f01d.2db6.6bd8,f01d.2db6.27a4,A2-3-FL2-AP1722
6731210083,MFUconnect,f01d.2db6.c5d0,f01d.2db6.27d0,EP-FL2-AP1836
6731006010,MFUconnect,f01d.2db6.2884,f01d.2db6.27d8,E4A-FL8-AP0283
,MFUconnect_Wi-Fi6,f01d.2db6.a034,f01d.2db6.2824,Sak1-FL2-AP1466
6731112010,MFUconnect,f01d.2db6.7b20,f01d.2db6.282c,E4B-FL5-AP0293
65440020,MFUconnect,f01d.2db6.5cf4,f01d.2db6.283c,Sak2-FL4-AP1558
6731207057,MFUconnect,f01d.2db6.b280,f01d.2db6.2850,WW-FL4-AP1328
6731601613,MFUconnect_Wi-Fi6,f01d.2db6.ac40,f01d.2db6.2860,L5-FL3-AP1089
6731703054,MFUconnect_Wi-Fi6,f01d.2db6.c32c,f01d.2db6.2884,LP-FL2-AP1897
6532502109,MFUconnect,f01d.2db6.54e8,f01d.2db6.28f0,L3-FL4-AP0998
6732401064,MFUconnect,f01d.2db6.9394,f01d.2db6.2910,EP-FL5-AP1864
6731203190,MFUconnect_Wi-Fi6,f01d.2db6.7d40,f01d.2db6.2918,M3-FL5-AP0462
57341092,MFUconnect,f01d.2db6.416c,f01d.2db6.2920,LP-FL1-AP1895
6731201079,MFUconnect,f01d.2db6.5058,f01d.2db6.2928,Sak3-FLG-AP1559
6631306101,MFUconnect,f01d.2db6.4374,f01d.2db6.292c,L5-FL4-AP1097
6732301035,MFUconnect_Wi-Fi6,f01d.2db6.8808,f01d.2db6.2974,L4-FL3-AP1011
6732404077,MFUconnect,f01d.2db6.ac40,f01d.2db6.297c,A1-3-FL2-AP1654
,MFUconnect,f01d.2db6.45f8,f01d.2db6.2984,A1-2-FL1-AP1626
6732403068,MFUconnect_Wi-Fi6,f01d.2db6.2d50,f01d.2db6.2988,E4A-FL3-AP1822
6431601096,MFUconnect,f01d.2db6.538c,f01d.2db6.29b0,L3-FL4-AP0996
6632301010,MFUconnect,f01d.2db6.5988,f01d.2db6.29b4,E4B-FL5-AP0295
6732502042,MFUconnect,f01d.2db6.a74c,f01d.2db6.29c0,S1-FL2-AP0481
6431210085,MFUconnect,f01d.2db6.5058,f01d.2db6.29d4,E4A-FL3-AP0232
49214027,MFUconnect,f01d.2db6.44d4,f01d.2db6.29e0,HOS-FL2-AP1812
6531006005,MFUconnect,f01d.2db6.39d8,f01d.2db6.29f8,E4A-FL3-AP0237
63224177,MFUconnect,f01d.2db6.3cd4,f01d.2db6.2a14,AD1-FL1-AP0003
6631301045,MFUconnect,f01d.2db6.461c,f01d.2db6.2a18,C1-FL1-AP0305
6732301073,MFUconnect,f01d.2db6.bf94,f01d.2db6.2a28,L3-FL4-AP0999
,MFUconnect,f01d.2db6.7f2c,f01d.2db6.2a3c,S1-FL3-AP0482
6731501116,MFUconnect,f01d.2db6.9790,f01d.2db6.2a58,Pao-FL2-AP1420
6431901145,MFUconnect,f01d.2db6.2f64,f01d.2db6.2a60,L5-FL3-AP1095
6731201100,MFUconnect,f01d.2db6.2464,f01d.2db6.2a6c,L8-FL4-AP1226
62218092,MFUconnect,f01d.2db6.3c50,f01d.2db6.2a70,Sak1-FL2-AP1470
6171105517,MFUconnect,f01d.2db6.2d50,f01d.2db6.2a78,M3-FL4-AP0444
6071105503,MFUconnect,f01d.2db6.2150,f01d.2db6.2aac,S1-FL3-AP0483
6171105510,MFUconnect,f01d.2db6.3124,f01d.2db6.2adc,A1-1-FL3-AP1615
6171105510,MFUconnect,f01d.2db6.2150,f01d.2db6.2aec,E4A-FL8-AP0286
6431901142,MFUconnect,f01d.2db6.2f64,f01d.2db6.2b04,L7-FL3-AP1199
6631203186,MFUconnect,488b.0af1.0750,f01d.2db6.2b14,Sak3-FL2-AP1583
51361146,MFUconnect,f01d.2db6.7d54,f01d.2db6.2b24,E4A-FL6-AP0265
6732301044,MFUconnect,f01d.2d6d.f390,f01d.2db6.2b4c,HOS-FL2-AP1810
6271105502,MFUconnect,f01d.2db6.3f8c,f01d.2db6.2b54,S2-FL4-AP0514
,@WANAWES,f01d.2db6.36c8,f01d.2db6.2b58,E4A-FL8-AP0284
,MFUconnect,f01d.2db6.2918,f01d.2db6.2b68,Sak3-FL2-AP1578
6631210074,MFUconnect,f01d.2db6.4130,f01d.2db6.2b6c,L5-FL4-AP1096
51211036,MFUconnect,f01d.2db6.4ad8,f01d.2db6.2b74,L7-FL2-AP1178
6731601413,MFUconnect_Wi-Fi6,f01d.2db6.5f40,f01d.2db6.2b88,EP-FL5-AP1862
6731501069,MFUconnect,f01d.2db6.a918,f01d.2db6.2b8c,A2-2-FL2-AP1709
6532301035,MFUconnect,f01d.2db6.3ee8,f01d.2db6.2b9c,L7-FL3-AP1197
6532201019,MFUconnect,f01d.2d6d.c978,f01d.2db6.2ba0,MKP-FL2-AP1749
6732502042,MFUconnect,f01d.2db6.a74c,f01d.2db6.2bcc,Sak3-FL1-AP1564
6431901101,MFUconnect,f01d.2db6.4af8,f01d.2db6.2be0,L4-FL3-AP1031
6731501118,MFUconnect,f01d.2db6.98c8,f01d.2db6.2be4,S7B-FL3-AP0601
6732101010,MFUconnect,f01d.2db6.2720,f01d.2db6.2be8,WW-FL5-AP1341
,MFUconnect_Wi-Fi6,f01d.2db6.6a24,f01d.2db6.2bec,WW-FL4-AP1330
6731202017,MFUconnect,f01d.2db6.9800,f01d.2db6.2bfc,C1-FL1-AP0304
6731807035,MFUconnect_Wi-Fi6,f01d.2db6.5c98,f01d.2db6.2c08,A2-2-FL3-AP1712
6731601528,MFUconnect,f01d.2db6.6e38,f01d.2db6.2c0c,A1-3-FL3-AP1664
6531601394,MFUconnect,f01d.2db6.2a18,f01d.2db6.2c20,E4A-FL8-AP0287
6732301019,MFUconnect,f01d.2db6.6794,f01d.2db6.2c60,S1-FL2-AP0480
59361110,MFUconnect,f01d.2db6.7020,f01d.2db6.2c68,E2-FL2-AP0157
66640111,MFUconnect,f01d.2db6.7b0c,f01d.2db6.2c84,WW-FL2-AP1297
6731601358,MFUconnect_Wi-Fi6,f01d.2db6.9840,f01d.2db6.2c88,PD-FL1-AP2009
6731201108,MFUconnect,f01d.2db6.2860,f01d.2db6.2ca4,WW-FL2-AP1289
6732402172,MFUconnect,f01d.2db6.a624,f01d.2db6.2cb4,EP-FL5-AP1863
6731006181,MFUconnect,f01d.2db6.9738,f01d.2db6.2cd4,WW-FL2-AP1294
6731901003,MFUconnect_Wi-Fi6,f01d.2db6.a794,f01d.2db6.2ce0,L5-FL4-AP1099
,MFUconnect,f01d.2db6.8758,f01d.2db6.2cf0,A2-2-FL2-AP1708
