Student ID,Profile,HexString,Ethernet MAC,AP Name
6731006157,MFUconnect_Wi-Fi6,f01d.2db6.41f4,,
6731601433,MFUconnect_Wi-Fi6,f01d.2db6.adc0,,
6471105003,MFUconnect,f01d.2db6.2d50,,
6731601343,MFUconnect_Wi-Fi6,f01d.2db6.8e34,,
6531503186,MFUconnect,f01d.2db6.57dc,,
6731601424,MFUconnect,f01d.2db6.8f10,,
45341003,MFUconnect,f01d.2db6.a34c,,
6731806013,MFUconnect_Wi-Fi6,f01d.2db6.8fa4,,
6732502027,MFUconnect,f01d.2db6.82e8,,
6731006097,MFUconnect,f01d.2db6.875c,,
6731501033,MFUconnect,f01d.2db6.afc0,,
6731501053,MFUconnect,f01d.2db6.65e0,,
6431901103,MFUconnect,f01d.2db6.077c,,
6731210076,MFUconnect,f01d.2db6.a818,,
6631006139,MFUconnect,f01d.2db6.925c,,
6731601045,MFUconnect,f01d.2db6.b4e4,,
6731601288,MFUconnect_Wi-Fi6,f01d.2db6.41f4,,
6731006131,MFUconnect_Wi-Fi6,f01d.2db6.a18c,,
6731804028,MFUconnect_Wi-Fi6,f01d.2db6.c190,,
6731601471,MFUconnect_Wi-Fi6,f01d.2db6.9da8,,
6731806012,MFUconnect_Wi-Fi6,f01d.2db6.570c,,
6731601070,MFUconnect_Wi-Fi6,f01d.2db6.4a48,,
62218023,MFUconnect,f01d.2db6.4658,,
6631210016,MFUconnect,f01d.2db6.4130,,
6731501029,MFUconnect_Wi-Fi6,f01d.2db6.702c,,
6731601345,MFUconnect_Wi-Fi6,f01d.2db6.7fa0,,
6532301033,MFUconnect,f01d.2db6.3ee8,,
6732503021,MFUconnect,f01d.2db6.9a7c,,
61418065,MFUconnect,f01d.2db6.2100,,
6731207061,MFUconnect,f01d.2db6.a1d4,,
6731601156,MFUconnect_Wi-Fi6,f01d.2db6.b1a8,,
66212133,MFUconnect,f01d.2db6.27a4,,
6732501007,MFUconnect,f01d.2db6.afc0,,
6731601065,MFUconnect,f01d.2db6.702c,,
56210025,MFUconnect,f01d.2db6.3238,,
6732403013,MFUconnect_Wi-Fi6,f01d.2db6.34ec,,
6731203194,MFUconnect,f01d.2db6.52ac,,
6732404104,MFUconnect,f01d.2db6.9520,,
6731901154,MFUconnect,f01d.2db6.81cc,,
6731804078,MFUconnect,f01d.2db6.4c10,,
6731301050,MFUconnect_Wi-Fi6,f01d.2db6.8328,,
54340102,MFUconnect,f01d.2db6.71c4,,
62219025,MFUconnect,f01d.2db6.2f64,,
66212133,MFUconnect,f01d.2db6.27a4,,
51212052,MFUconnect,f01d.2db6.5600,,
6632402095,MFUconnect,f01d.2db6.44d0,,
65281133,MFUconnect,f01d.2db6.3170,,
6731601532,MFUconnect,f01d.2db6.7760,,
6631210045,MFUconnect,f01d.2db6.3160,,
6731006236,MFUconnect_Wi-Fi6,f01d.2db6.4e28,,
6731501097,MFUconnect,f01d.2db6.beb4,,
6731006086,MFUconnect,f01d.2db6.3804,,
6731306009,MFUconnect_Wi-Fi6,f01d.2db6.42a0,,
6731601201,MFUconnect,f01d.2db6.7c20,,
6431105012,MFUconnect,f01d.2db6.a958,,
6731606041,MFUconnect,f01d.2db6.42b4,,
6731210040,MFUconnect,f01d.2db6.a108,,
6631210080,MFUconnect,f01d.2db6.20d8,,
6531807005,MFUconnect,f01d.2db6.9a7c,,
6432503102,MFUconnect,f01d.2db6.54e8,,
6731006174,MFUconnect,f01d.2db6.9b94,,
65340226,MFUconnect,f01d.2db6.33dc,,
61218238,MFUconnect,f01d.2db6.3ee4,,
62364067,MFUconnect,f01d.2db6.4ad8,,
6731006200,MFUconnect,f01d.2db6.9394,,
6732404090,MFUconnect_Wi-Fi6,f01d.2db6.515c,,
6731901081,MFUconnect,f01d.2db6.45b8,,
6171105513,MFUconnect,f01d.2db6.3c2c,,
6731006133,MFUconnect,f01d.2db6.c8c8,,
6731102006,MFUconnect,f01d.2db6.4ac4,,
6732301013,MFUconnect,f01d.2db6.2720,,
6732501018,MFUconnect,f01d.2db6.9e08,,
6731503043,MFUconnect_Wi-Fi6,f01d.2d6d.f390,,
6732301011,MFUconnect_Wi-Fi6,f01d.2db6.2d70,,
6731209088,MFUconnect,f01d.2db6.afc0,,
6431901118,MFUconnect,f01d.2db6.077c,,
6731006160,MFUconnect,f01d.2db6.5570,,
6731501146,MFUconnect,f01d.2db6.bfc0,,
6632403047,MFUconnect,f01d.2db6.9a20,,
6731203176,MFUconnect,f01d.2db6.7638,,
6732402102,MFUconnect,f01d.2db6.700c,,
6571105506,MFUconnect,f01d.2db6.2150,,
66218063,MFUconnect,f01d.2db6.a830,,
50217175,MFUconnect,f01d.2db6.34dc,,
66318130,MFUconnect,f01d.2db6.416c,,
6451811001,MFUconnect,f01d.2db6.4c70,,
64316246,MFUconnect,f01d.2db6.6dfc,,
65117176,MFUconnect,f01d.2db6.3c4c,,
6731105010,MFUconnect,f01d.2db6.3434,,
6732404040,MFUconnect,f01d.2db6.83ec,,
6632403047,MFUconnect,f01d.2db6.9cdc,,
6532401005,MFUconnect,f01d.2db6.7540,,
6632402050,MFUconnect,f01d.2db6.3434,,
6732301040,MFUconnect,f01d.2db6.4234,,
6631601129,MFUconnect,f01d.2db6.6680,,
6731601195,MFUconnect,f01d.2db6.9b2c,,
6631806018,MFUconnect,f01d.2db6.54dc,,
6732402024,MFUconnect,f01d.2db6.40d4,,
6731105029,MFUconnect_Wi-Fi6,f01d.2db6.bfc0,,
6731804105,MFUconnect,f01d.2db6.aafc,,
6731201102,MFUconnect_Wi-Fi6,f01d.2db6.8328,,
6731601226,MFUconnect,f01d.2db6.8010,,
6431901135,MFUconnect,f01d.2db6.077c,,
6731601408,MFUconnect,f01d.2db6.3860,,
6731006148,MFUconnect_Wi-Fi6,f01d.2db6.3648,,
6631601285,MFUconnect,f01d.2db6.4eac,,
6731601573,MFUconnect,f01d.2db6.7d90,,
6731804017,MFUconnect,f01d.2db6.84c0,,
6731901145,MFUconnect,f01d.2db6.3ccc,,
6731901039,MFUconnect,f01d.2db6.4538,,
6732402068,MFUconnect,f01d.2db6.9d6c,,
6731804107,MFUconnect_Wi-Fi6,f01d.2db6.81cc,,
6732402116,MFUconnect,f01d.2db6.5404,,
60361089,MFUconnect,f01d.2db6.3ccc,,
6731807053,MFUconnect,488b.0a87.7b20,,
6732402016,MFUconnect,f01d.2db6.5570,,
6731601536,MFUconnect,f01d.2db6.a1e4,,
67620044,MFUconnect,f01d.2db6.485c,,
6731209020,MFUconnect_Wi-Fi6,f01d.2db6.52b8,,
6732101010,MFUconnect,f01d.2db6.2720,,
6631210090,MFUconnect,f01d.2db6.4130,,
6551704004,MFUconnect,f01d.2db6.c51c,,
6531701078,MFUconnect,f01d.2db6.51f4,,
6731601448,MFUconnect_Wi-Fi6,f01d.2db6.7e38,,
6731201071,MFUconnect_Wi-Fi6,f01d.2db6.12f4,,
66224054,MFUconnect,f01d.2db6.575c,,
6731210044,MFUconnect_Wi-Fi6,f01d.2db6.87bc,,
6732402212,MFUconnect,f01d.2db6.ada0,,
6731207034,MFUconnect,f01d.2db6.5fb8,,
6732401026,MFUconnect_Wi-Fi6,f01d.2db6.8260,,
6731901099,MFUconnect,f01d.2db6.45b8,,
6731209069,MFUconnect_Wi-Fi6,f01d.2db6.0f18,,
6731203046,MFUconnect,f01d.2db6.5038,,
6431201129,MFUconnect,f01d.2db6.c4f4,,
6731601018,MFUconnect,f01d.2db6.42a0,,
6731703011,MFUconnect,f01d.2db6.570c,,
6631806060,MFUconnect,f01d.2db6.55cc,,
6531601467,MFUconnect,f01d.2db6.8d1c,,
6631601080,MFUconnect,f01d.2d6d.c488,,
6731301128,MFUconnect,f01d.2db6.b144,,
6731105036,MFUconnect_Wi-Fi6,f01d.2db6.9840,,
6731006060,MFUconnect,f01d.2db6.9ee4,,
6731601032,MFUconnect,f01d.2db6.a1c0,,
6731201126,MFUconnect,f01d.2db6.2860,,
6731006194,MFUconnect,488b.0af1.09bc,,
6732402072,MFUconnect,f01d.2db6.518c,,
6731209022,MFUconnect,f01d.2db6.5f40,,
6731601347,MFUconnect,f01d.2db6.389c,,
6731205045,MFUconnect,f01d.2db6.51c8,,
6731205041,MFUconnect,f01d.2db6.a6b8,,
6731203109,MFUconnect,f01d.2db6.bb08,,
6431901138,MFUconnect,f01d.2db6.077c,,
6231804041,MFUconnect,f01d.2db6.a830,,
6731703006,MFUconnect_Wi-Fi6,f01d.2db6.c1d8,,
6731006056,MFUconnect_Wi-Fi6,f01d.2db6.6540,,
6532402062,MFUconnect,f01d.2db6.63c0,,
66371050,MFUconnect,f01d.2db6.3ed8,,
6632503001,MFUconnect,f01d.2db6.2a78,,
6731901068,MFUconnect,f01d.2db6.5b00,,
6731210029,MFUconnect,f01d.2db6.7f2c,,
57340086,MFUconnect,f01d.2db6.41ec,,
6731006160,MFUconnect,f01d.2db6.5570,,
6531210102,MFUconnect,f01d.2db6.2b88,,
6731501035,MFUconnect,f01d.2db6.29b0,,
6732404071,MFUconnect,f01d.2db6.7d98,,
6731806078,MFUconnect,f01d.2db6.6d28,,
65641037,MFUconnect,f01d.2db6.4720,,
52210189,MFUconnect,f01d.2db6.2114,,
46360076,MFUconnect_Wi-Fi6,f01d.2db6.305c,,
6271105506,MFUconnect,f01d.2db6.3c2c,,
61441025,MFUconnect,f01d.2db6.52c0,,
45211059,MFUconnect,f01d.2db6.7d58,,
6531006165,MFUconnect,f01d.2db6.4cdc,,
65281147,MFUconnect,f01d.2db6.50f0,,
6731804107,MFUconnect,f01d.2db6.81cc,,
6731201079,MFUconnect,f01d.2db6.35b8,,
6731701043,MFUconnect,488b.0af1.4438,,
52364025,MFUconnect,f01d.2db6.5268,,
6731601019,MFUconnect_Wi-Fi6,f01d.2db6.b4e4,,
6731006237,MFUconnect,f01d.2db6.47d8,,
6431901062,MFUconnect,f01d.2db6.4028,,
46340110,MFUconnect,f01d.2db6.52f4,,
6731201148,MFUconnect,f01d.2db6.2860,,
6551501008,MFUconnect_Wi-Fi6,f01d.2db6.40c0,,
6732301078,MFUconnect,f01d.2db6.9828,,
6731209068,MFUconnect,f01d.2db6.8228,,
6731203095,MFUconnect,f01d.2db6.4344,,
6731601156,MFUconnect_Wi-Fi6,f01d.2db6.4df4,,
54340102,MFUconnect,f01d.2db6.71c4,,
6731601559,MFUconnect,f01d.2db6.87e8,,
6731503109,MFUconnect,f01d.2db6.5bcc,,
6731601153,MFUconnect_Wi-Fi6,f01d.2db6.4df4,,
6731807027,MFUconnect,f01d.2db6.a644,,
63341026,MFUconnect,f01d.2db6.2a18,,
6731601472,MFUconnect,f01d.2db6.1190,,
6732301038,MFUconnect,f01d.2db6.5e90,,
6731201102,MFUconnect_Wi-Fi6,f01d.2db6.8328,,
6731006281,MFUconnect_Wi-Fi6,f01d.2db6.b46c,,
6732402112,MFUconnect_Wi-Fi6,f01d.2db6.a4c0,,
6731703004,MFUconnect,f01d.2db6.3a90,,
6731901039,MFUconnect,f01d.2db6.a69c,,
6731210073,MFUconnect,f01d.2db6.4a70,,
6732404017,MFUconnect,f01d.2db6.5a28,,
6731601086,MFUconnect,f01d.2db6.2b68,,
6731601046,MFUconnect,f01d.2db6.7ef4,,
6531601154,MFUconnect,f01d.2d6d.c488,,
6731701068,MFUconnect,f01d.2db6.990c,,
6731207039,MFUconnect,f01d.2db6.a108,,
61441025,MFUconnect,f01d.2db6.6624,,
6332402005,MFUconnect,f01d.2db6.6bd8,,
6631203157,MFUconnect,f01d.2db6.7dc8,,
6731006062,MFUconnect,f01d.2db6.749c,,
6531601379,MFUconnect,f01d.2d6d.2674,,
6632402151,MFUconnect,f01d.2d6d.866c,,
6431901039,MFUconnect,f01d.2db6.53e0,,
6731807011,MFUconnect,f01d.2db6.5534,,
6731601225,MFUconnect,f01d.2db6.6abc,,
6732301095,MFUconnect,f01d.2db6.b4d8,,
6632301096,MFUconnect,f01d.2db6.9344,,
6731112003,MFUconnect_Wi-Fi6,f01d.2db6.6bd8,,
6731209072,MFUconnect,f01d.2db6.35b8,,
6732402166,MFUconnect,f01d.2db6.8714,,
6731601105,MFUconnect_Wi-Fi6,f01d.2db6.6500,,
6431806051,MFUconnect,f01d.2db6.321c,,
64340145,MFUconnect,f01d.2db6.4118,,
6731501146,MFUconnect,f01d.2db6.bfc0,,
6731203061,MFUconnect,f01d.2db6.b144,,
6731207134,MFUconnect,f01d.2db6.9680,,
6432501064,MFUconnect,f01d.2db6.4edc,,
6732402029,MFUconnect,f01d.2db6.4a70,,
6732501015,MFUconnect,f01d.2db6.5a28,,
6731501034,MFUconnect_Wi-Fi6,f01d.2db6.4c54,,
6731601084,MFUconnect,f01d.2db6.5404,,
6731503018,MFUconnect,f01d.2db6.a69c,,
6731601215,MFUconnect,f01d.2db6.8a7c,,
6632402142,MFUconnect,f01d.2d6d.866c,,
6731006138,MFUconnect,f01d.2db6.6414,,
6732502061,MFUconnect,f01d.2db6.9378,,
6431407108,MFUconnect,f01d.2db6.3974,,
6732402175,MFUconnect,f01d.2db6.81bc,,
50340083,MFUconnect,f01d.2db6.4ee8,,
6731808017,MFUconnect,f01d.2db6.af30,,
6431806039,MFUconnect,f01d.2db6.5178,,
6731201147,MFUconnect,f01d.2db6.35b8,,
6631210105,MFUconnect,f01d.2db6.2bfc,,
6731606038,MFUconnect,f01d.2db6.bb08,,
6732401021,MFUconnect,f01d.2db6.5570,,
6732401038,MFUconnect_Wi-Fi6,f01d.2db6.4f68,,
6731006056,MFUconnect_Wi-Fi6,f01d.2db6.6540,,
6731501047,MFUconnect,f01d.2db6.8564,,
67641035,MFUconnect,f01d.2db6.84b0,,
57210122,MFUconnect,f01d.2d6d.f18c,,
6731306090,MFUconnect_Wi-Fi6,f01d.2db6.4748,,
6371105502,MFUconnect,f01d.2db6.85d8,,
6431806041,MFUconnect,f01d.2db6.4ffc,,
6731807001,MFUconnect,f01d.2db6.622c,,
61216057,MFUconnect,f01d.2db6.5128,,
63224177,MFUconnect,f01d.2db6.4b6c,,
65212262,MFUconnect,f01d.2db6.47d4,,
6731006240,MFUconnect_Wi-Fi6,f01d.2db6.8440,,
58361128,MFUconnect,f01d.2db6.4918,,
66218033,MFUconnect,f01d.2db6.2ba0,,
6731203201,MFUconnect,f01d.2db6.8eb0,,
58214203,MFUconnect,f01d.2db6.71a4,,
6531601582,MFUconnect,f01d.2db6.2a18,,
67216018,MFUconnect,f01d.2d6d.2674,,
6731201061,MFUconnect_Wi-Fi6,f01d.2db6.a624,,
6731601181,MFUconnect,f01d.2db6.8248,,
6731207033,MFUconnect_Wi-Fi6,f01d.2db6.9378,,
6532402089,MFUconnect,f01d.2db6.2884,,
6531901068,MFUconnect,f01d.2db6.5374,,
56318179,MFUconnect,f01d.2db6.22d8,,
6731601255,MFUconnect,f01d.2db6.5570,,
6731701041,MFUconnect,f01d.2db6.6e50,,
6632301080,MFUconnect,f01d.2db6.808c,,
42212019,MFUconnect,f01d.2db6.a34c,,
6732503020,MFUconnect,f01d.2db6.5138,,
6731606028,MFUconnect,f01d.2db6.b824,,
66218063,MFUconnect_Wi-Fi6,f01d.2db6.3870,,
6732402168,MFUconnect_Wi-Fi6,488b.0af1.4438,,
6732502052,MFUconnect,f01d.2db6.a57c,,
6731210054,MFUconnect_Wi-Fi6,f01d.2db6.7ef4,,
64225084,MFUconnect,f01d.2db6.2fcc,,
6731601221,MFUconnect,f01d.2db6.389c,,
6731306066,MFUconnect_Wi-Fi6,f01d.2db6.35b8,,
6631804070,MFUconnect,f01d.2db6.648c,,
6731601483,MFUconnect_Wi-Fi6,f01d.2db6.6e50,,
6432301001,MFUconnect,f01d.2db6.2794,,
6732403054,MFUconnect_Wi-Fi6,f01d.2db6.3340,,
6531203260,MFUconnect,f01d.2db6.5820,,
6731804004,MFUconnect,f01d.2db6.6414,,
6731703015,MFUconnect,f01d.2db6.5e90,,
6731901009,MFUconnect,f01d.2db6.589c,,
6631210037,MFUconnect,f01d.2db6.3160,,
6531203287,MFUconnect,f01d.2db6.57dc,,
6531804115,MFUconnect,f01d.2db6.4c70,,
6731203011,MFUconnect,f01d.2db6.6abc,,
6731306020,MFUconnect,f01d.2db6.3070,,
6731703006,MFUconnect_Wi-Fi6,f01d.2db6.4174,,
6731502010,MFUconnect,f01d.2db6.98c8,,
6731202063,MFUconnect,f01d.2db6.5c38,,
6631112018,MFUconnect,f01d.2db6.820c,,
56217197,MFUconnect,f01d.2db6.321c,,
6732301033,MFUconnect,f01d.2db6.b54c,,
6731501016,MFUconnect,f01d.2d6d.3898,,
6731203039,MFUconnect,f01d.2db6.4f68,,
6531201093,MFUconnect,f01d.2db6.5174,,
6551704003,MFUconnect,f01d.2db6.48b0,,
6731601236,MFUconnect,f01d.2db6.b4d8,,
6632404033,MFUconnect,f01d.2db6.44d0,,
6631306121,MFUconnect,f01d.2db6.86ec,,
6731601155,MFUconnect,f01d.2db6.6fc4,,
6731006008,MFUconnect,f01d.2db6.07ec,,
6731601552,MFUconnect,f01d.2db6.c5e8,,
6731209062,MFUconnect,f01d.2db6.40d4,,
6732402054,MFUconnect,f01d.2db6.40d4,,
6732301085,MFUconnect_Wi-Fi6,f01d.2db6.98c8,,
6631804095,MFUconnect,f01d.2db6.794c,,
6731006026,MFUconnect_Wi-Fi6,f01d.2db6.7570,,
6731201128,MFUconnect,f01d.2db6.9344,,
6732404026,MFUconnect,f01d.2db6.9828,,
6731201017,MFUconnect,f01d.2db6.6e50,,
6731901080,MFUconnect,f01d.2db6.310c,,
53341109,MFUconnect,f01d.2db6.3a8c,,
6732404053,MFUconnect,f01d.2db6.a1e4,,
6731202044,MFUconnect_Wi-Fi6,488b.0a87.7b20,,
6631006007,MFUconnect,f01d.2db6.310c,,
6731205019,MFUconnect,f01d.2db6.28f0,,
6632401075,MFUconnect,f01d.2db6.7de0,,
6431503004,MFUconnect_Wi-Fi6,f01d.2db6.40c0,,
6731601024,MFUconnect,f01d.2db6.4530,,
6331501049,MFUconnect,f01d.2db6.47e4,,
46212058,MFUconnect,f01d.2db6.3ee8,,
66318001,MFUconnect,f01d.2db6.4c70,,
6331601365,MFUconnect,f01d.2db6.84f4,,
66225044,MFUconnect,f01d.2db6.31d8,,
6731102018,MFUconnect,f01d.2db6.7e38,,
6431601427,MFUconnect_Wi-Fi6,f01d.2db6.4ca4,,
6731701029,MFUconnect,f01d.2db6.5b70,,
6731901068,MFUconnect,f01d.2db6.5638,,
6631901064,MFUconnect,f01d.2db6.2918,,
62218023,MFUconnect,f01d.2db6.4658,,
6731808031,MFUconnect,f01d.2db6.5088,,
6731205034,MFUconnect,f01d.2db6.6abc,,
6731901023,MFUconnect,f01d.2db6.84c0,,
6732501027,MFUconnect_Wi-Fi6,f01d.2db6.86ec,,
6731207139,MFUconnect_Wi-Fi6,f01d.2db6.9da8,,
6731006214,MFUconnect_Wi-Fi6,f01d.2db6.606c,,
6732404054,MFUconnect,f01d.2db6.4df4,,
6731006302,MFUconnect,f01d.2db6.9fd4,,
6731210093,MFUconnect,f01d.2db6.6840,,
6732501055,MFUconnect,f01d.2db6.51c8,,
56340161,MFUconnect,f01d.2db6.481c,,
62341048,MFUconnect,f01d.2db6.1664,,
6731701084,MFUconnect,f01d.2db6.7d90,,
6731808034,MFUconnect,f01d.2db6.9e08,,
6632404106,MFUconnect,f01d.2db6.840c,,
6631301045,MFUconnect,f01d.2db6.543c,,
52461041,MFUconnect,f01d.2db6.416c,,
6731203152,MFUconnect_Wi-Fi6,f01d.2db6.a19c,,
6631501177,MFUconnect,f01d.2db6.53b4,,
6731006268,MFUconnect,f01d.2db6.2884,,
6731006068,MFUconnect,f01d.2db6.3340,,
6631006221,MFUconnect,f01d.2db6.310c,,
6732404077,MFUconnect_Wi-Fi6,f01d.2db6.ac40,,
61216057,MFUconnect,f01d.2db6.5128,,
6732404095,MFUconnect,f01d.2db6.9520,,
58341027,MFUconnect,f01d.2db6.1664,,
6732501016,MFUconnect,f01d.2db6.aa14,,
6732301044,MFUconnect_Wi-Fi6,f01d.2db6.340c,,
6531503154,MFUconnect,f01d.2db6.3364,,
6731808030,MFUconnect,f01d.2db6.ab1c,,
6731503010,MFUconnect_Wi-Fi6,f01d.2db6.9f28,,
6732503029,MFUconnect,f01d.2db6.51c0,,
6731006104,MFUconnect,f01d.2db6.beb4,,
6732401025,MFUconnect,f01d.2db6.5638,,
6731210058,MFUconnect,f01d.2db6.c718,,
6431203019,MFUconnect,f01d.2db6.5988,,
52340214,MFUconnect,f01d.2db6.3db8,,
6631203506,MFUconnect_Wi-Fi6,f01d.2db6.7ea8,,
6331306049,MFUconnect,f01d.2db6.4140,,
6731502031,MFUconnect,f01d.2db6.a15c,,
6731006143,MFUconnect_Wi-Fi6,f01d.2db6.a108,,
6732402179,MFUconnect,f01d.2db6.1190,,
6531807035,MFUconnect,f01d.2db6.51f4,,
6731201097,MFUconnect,f01d.2db6.5c38,,
47340063,MFUconnect,f01d.2db6.47cc,,
6731202045,MFUconnect_Wi-Fi6,f01d.2db6.564c,,
6731601251,MFUconnect_Wi-Fi6,f01d.2db6.a608,,
6731205004,MFUconnect,f01d.2db6.a608,,
6732402096,MFUconnect_Wi-Fi6,f01d.2db6.7c20,,
6631806038,MFUconnect,f01d.2db6.54dc,,
6731807006,MFUconnect,f01d.2db6.a594,,
6732501003,MFUconnect,f01d.2db6.a0c8,,
6531808009,MFUconnect,f01d.2db6.4590,,
6732503022,MFUconnect,f01d.2d6d.dbe4,,
6431901038,MFUconnect,f01d.2db6.4028,,
6631501187,MFUconnect,f01d.2db6.b7e8,,
6731804080,MFUconnect,f01d.2db6.3aa0,,
6731207041,MFUconnect,f01d.2db6.4f98,,
6731601460,MFUconnect,f01d.2db6.a7b4,,
6531201123,MFUconnect,f01d.2db6.5138,,
6731202075,MFUconnect,f01d.2db6.58c0,,
6531210049,MFUconnect,f01d.2db6.255c,,
6732402005,MFUconnect,f01d.2db6.389c,,
6731201032,MFUconnect,f01d.2db6.c1d8,,
6731006253,MFUconnect,f01d.2db6.a624,,
6732401025,MFUconnect,f01d.2db6.5638,,
65218166,MFUconnect,f01d.2db6.7f5c,,
56360056,MFUconnect,f01d.2db6.53a4,,
6532503005,MFUconnect,f01d.2db6.2a78,,
6732402019,MFUconnect,f01d.2db6.a024,,
6632301033,MFUconnect,f01d.2db6.3ee8,,
6351105503,MFUconnect,f01d.2db6.3c2c,,
63410003,MFUconnect,f01d.2db6.3084,,
6732402093,MFUconnect,f01d.2db6.6d2c,,
6731209082,MFUconnect,f01d.2db6.0f18,,
6731205149,MFUconnect,f01d.2db6.4f04,,
6532501020,MFUconnect,f01d.2db6.59e4,,
6731203074,MFUconnect,f01d.2db6.7178,,
6732402113,MFUconnect,f01d.2db6.3c58,,
guest03,MFUconnect,f01d.2db6.3924,,
6731601552,MFUconnect,f01d.2db6.c5e8,,
6731601126,MFUconnect,f01d.2db6.3de8,,
64212282,MFUconnect,f01d.2db6.5488,,
6732401062,MFUconnect,f01d.2db6.51c8,,
6731207136,MFUconnect,f01d.2db6.9680,,
6732301049,MFUconnect_Wi-Fi6,f01d.2db6.4234,,
6731006166,MFUconnect,f01d.2db6.8f10,,
56440012,MFUconnect,f01d.2db6.af88,,
6632402200,MFUconnect,f01d.2db6.35e4,,
65281140,MFUconnect,f01d.2db6.3378,,
6631205118,MFUconnect_Wi-Fi6,f01d.2db6.55e0,,
6732403055,MFUconnect,f01d.2db6.46e0,,
6732401051,MFUconnect,f01d.2db6.c190,,
6731806083,MFUconnect,f01d.2db6.3754,,
6731006036,MFUconnect,f01d.2db6.335c,,
6731601318,MFUconnect,f01d.2db6.9730,,
6731201119,MFUconnect,f01d.2db6.7e54,,
58218177,MFUconnect,f01d.2db6.6b5c,,
6731806069,MFUconnect,f01d.2db6.86ec,,
44340009,MFUconnect,f01d.2db6.4118,,
6732401063,MFUconnect,f01d.2db6.51c8,,
6732403012,MFUconnect,f01d.2db6.5570,,
6731201168,MFUconnect,f01d.2db6.528c,,
6731601183,MFUconnect_Wi-Fi6,f01d.2db6.8260,,
6731901038,MFUconnect_Wi-Fi6,f01d.2db6.4aac,,
6731301126,MFUconnect,f01d.2db6.2974,,
5931102016,MFUconnect,f01d.2db6.416c,,
6732301005,MFUconnect,f01d.2db6.a4c0,,
6731209098,MFUconnect_Wi-Fi6,f01d.2db6.7364,,
6732401070,MFUconnect,f01d.2db6.4a04,,
52340214,MFUconnect,f01d.2db6.3db8,,
6531601074,MFUconnect,f01d.2d6d.2674,,
6731207101,MFUconnect,f01d.2db6.bc74,,
6532502122,MFUconnect,f01d.2db6.52c0,,
6731601009,MFUconnect,f01d.2db6.2fc4,,
6731205018,MFUconnect,f01d.2db6.9934,,
6731601222,MFUconnect,f01d.2db6.8430,,
63224231,MFUconnect,f01d.2db6.89c8,,
6731501053,MFUconnect_Wi-Fi6,f01d.2db6.65e0,,
6731601100,MFUconnect,f01d.2db6.c5d0,,
6732503057,MFUconnect_Wi-Fi6,f01d.2db6.ae44,,
6731601002,MFUconnect,f01d.2db6.6e50,,
6732402177,MFUconnect,f01d.2db6.700c,,
63341026,MFUconnect,f01d.2db6.2a18,,
6732402163,MFUconnect,f01d.2db6.43bc,,
6632402151,MFUconnect,f01d.2db6.3570,,
59223045,MFUconnect,f01d.2db6.6d8c,,
6731503117,MFUconnect,f01d.2db6.9378,,
67340016,MFUconnect,f01d.2db6.3f94,,
6731601042,MFUconnect,f01d.2db6.33ec,,
6731601038,MFUconnect_Wi-Fi6,f01d.2db6.8714,,
6732503026,MFUconnect,f01d.2db6.56b4,,
6731202071,MFUconnect,f01d.2db6.6db4,,
6731006100,MFUconnect,f01d.2db6.98c8,,
6731601109,MFUconnect_Wi-Fi6,f01d.2db6.4a04,,
6631205124,MFUconnect_Wi-Fi6,f01d.2db6.585c,,
6632404063,MFUconnect,f01d.2db6.44d0,,
6731201125,MFUconnect,f01d.2db6.82ac,,
6731601340,MFUconnect,f01d.2db6.389c,,
6732403034,MFUconnect,f01d.2db6.94c8,,
6631804049,MFUconnect,f01d.2db6.2794,,
6531102003,MFUconnect,f01d.2db6.570c,,
6731105050,MFUconnect,f01d.2db6.a1c0,,
6731006117,MFUconnect,f01d.2db6.9a7c,,
6731901024,MFUconnect,f01d.2db6.8a7c,,
6631806045,MFUconnect,f01d.2db6.54dc,,
6732501004,MFUconnect,f01d.2db6.5638,,
6732503038,MFUconnect,f01d.2db6.a360,,
6731601454,MFUconnect,f01d.2db6.6414,,
6731006166,MFUconnect,f01d.2db6.3008,,
6732301077,MFUconnect,f01d.2db6.a360,,
64341115,MFUconnect,f01d.2db6.37b8,,
51341062,MFUconnect,f01d.2db6.6c44,,
6131401009,MFUconnect,f01d.2db6.3d68,,
6431102022,MFUconnect,f01d.2db6.2884,,
6731205051,MFUconnect,f01d.2db6.8f74,,
6731201025,MFUconnect,f01d.2db6.539c,,
6731807062,MFUconnect,f01d.2db6.a308,,
57218031,MFUconnect,f01d.2db6.31d8,,
6731601405,MFUconnect_Wi-Fi6,f01d.2db6.a7b4,,
6731006109,MFUconnect,f01d.2db6.5b68,,
6731203017,MFUconnect,f01d.2db6.50a8,,
49318057,MFUconnect,f01d.2db6.4840,,
6731501050,MFUconnect,f01d.2db6.8430,,
6631006217,MFUconnect,f01d.2db6.310c,,
63387007,MFUconnect,f01d.2db6.4b34,,
6731501002,MFUconnect,f01d.2db6.4fc4,,
6731501064,MFUconnect_Wi-Fi6,f01d.2db6.a18c,,
6731601476,MFUconnect,f01d.2db6.2dd8,,
6731601482,MFUconnect,f01d.2db6.4e8c,,
6731401014,MFUconnect,f01d.2db6.8764,,
6531601405,MFUconnect,f01d.2db6.30f0,,
6731105034,MFUconnect,f01d.2db6.2dd8,,
