Student ID,Profile,HexString,Ethernet MAC,AP Name
6632402024,MFUconnect_Wi-Fi6,f01d.2d6d.a224,f01d.2d6d.4bc8,Sak1-FL4-AP1487
6731203032,MFUconnect,f01d.2db6.7914,f01d.2d6d.5a80,E3B-FL4-AP0215
6731804010,MFUconnect,f01d.2db6.3614,f01d.2d6d.60e0,Sak1-FL4-AP1489
6732402158,MFUconnect,f01d.2db6.6d18,f01d.2d6d.6654,EP-FL3-AP1842
,,,f01d.2d6d.762c,Sak1-FL2-AP1462
,,,f01d.2d6d.78d4,L7-FL3-AP1192
6531601402,MFUconnect,f01d.2db6.4cb0,f01d.2d6d.7d64,AD1-FL2-AP0013
6732501064,MFUconnect,f01d.2db6.7cc0,f01d.2d6d.7d98,S7A-FL2-AP0576
6731201003,MFUconnect_Wi-Fi6,f01d.2db6.b54c,f01d.2d6d.7e14,M3-FL6-AP0471
6731601236,MFUconnect,f01d.2db6.2f5c,f01d.2d6d.7f20,BS-FL3-AP1394
6731601416,MFUconnect,f01d.2db6.7190,f01d.2d6d.84f8,F3-FL4-AP0739
6732404089,MFUconnect,f01d.2db6.7d90,f01d.2d6d.85b4,E3A-FL2-AP0477
66387059,MFUconnect,f01d.2db6.7ac8,f01d.2d6d.866c,D1-FL3-AP0090
6731203068,MFUconnect_Wi-Fi6,f01d.2db6.4228,f01d.2d6d.86fc,EP-FL4-AP1853
6731301029,MFUconnect,f01d.2db6.81a4,f01d.2d6d.8fdc,C1-FL2-AP0315
64261066,MFUconnect_Wi-Fi6,f01d.2db6.3e08,f01d.2d6d.932c,A1-3-FL1-AP1643
,,,f01d.2d6d.94e4,M3-FL1-AP0032
,,,f01d.2d6d.9578,C4-FL1-AP0381
6731201045,MFUconnect,f01d.2db6.6b74,f01d.2d6d.a224,C5-FL3-AP0407
6732402041,MFUconnect,f01d.2db6.5620,f01d.2d6d.a23c,A2-2-FL3-AP1711
49340020,MFUconnect,f01d.2db6.41ec,f01d.2d6d.a56c,F4-FL4-AP0779
6731701088,MFUconnect_Wi-Fi6,f01d.2db6.389c,f01d.2d6d.ac40,AD2-FL3-AP0035
,,,f01d.2d6d.c44c,C1-FL2-AP0309
6731201011,MFUconnect,f01d.2db6.a0d4,f01d.2d6d.c488,E2-FL2-AP0151
,,,f01d.2d6d.c4c4,L6-FL1-AP1112
6731209052,MFUconnect,f01d.2db6.560c,f01d.2d6d.c60c,S7A-FL1-AP0573
6431807032,MFUconnect,f01d.2db6.bfc0,f01d.2d6d.c658,EP-FL3-AP1845
,,,f01d.2d6d.c978,AV-FL2-AP0054
6731203003,MFUconnect,f01d.2db6.7914,f01d.2d6d.c9b8,L7-FL2-AP1179
56340154,MFUconnect,f01d.2db6.41ec,f01d.2d6d.cdc0,E2-FL2-AP0158
59218123,MFUconnect,f01d.2db6.49b0,f01d.2d6d.ce84,L7-FL2-AP1184
6731006192,MFUconnect,f01d.2db6.c068,f01d.2d6d.cef8,L3-FL3-AP0985
46360073,MFUconnect,00b6.7064.5c98,f01d.2d6d.d0b8,F3-FL2-AP0719
6732502070,MFUconnect,f01d.2d6d.e0a8,f01d.2d6d.d2bc,Sak3-FL1-AP1565
,,,f01d.2d6d.d5d4,M3-FL6-AP0470
,,,f01d.2d6d.d658,MKP-FL4-AP1783
6631501142,MFUconnect,f01d.2db6.779c,f01d.2d6d.d69c,L2-FL3-AP0932
6531205505,MFUconnect,f01d.2db6.442c,f01d.2d6d.dbe4,F3-FL3-AP0724
6532402039,MFUconnect,f01d.2db6.63c0,f01d.2d6d.ddfc,E4A-FL6-AP0266
51360005,MFUconnect,f01d.2db6.5008,f01d.2d6d.de64,D1-FL2-AP0085
49364122,MFUconnect,f01d.2db6.4f94,f01d.2d6d.dff4,Fitness-FL1-AP1935
64221169,MFUconnect,f01d.2db6.68a4,f01d.2d6d.e0a8,L4-FL3-AP1041
6431804169,MFUconnect,f01d.2db6.4624,f01d.2d6d.e448,L8-FL6-AP1255
6731301091,MFUconnect,f01d.2db6.7638,f01d.2d6d.e454,L3-FL2-AP0971
,,,f01d.2d6d.e5c8,L1-FL4-AP0893
66340055,MFUconnect,f01d.2db6.a34c,f01d.2d6d.e674,L8-FL4-AP1220
6731601173,MFUconnect,f01d.2db6.81bc,f01d.2d6d.e730,L8-FL4-AP1232
,,,f01d.2d6d.e78c,A2-3-FL3-AP1725
52218221,MFUconnect,f01d.2db6.29e0,f01d.2d6d.e9c0,F5-FL4-AP0808
64340013,MFUconnect,f01d.2db6.78c0,f01d.2d6d.eb64,E2-FL3-AP0168
53360183,MFUconnect,f01d.2db6.53a4,f01d.2d6d.ee5c,E2-FL2-AP0152
6731601142,MFUconnect,488b.0a87.7b20,f01d.2d6d.eeb8,Sak1-FL2-AP1468
6431701090,MFUconnect,f01d.2db6.7034,f01d.2d6d.eec8,E1-FL4-AP0133
6432503078,MFUconnect,f01d.2db6.55c8,f01d.2d6d.efdc,F3-FL2-AP0721
6731601402,MFUconnect,f01d.2db6.5f40,f01d.2d6d.f0d8,F3-FL1-AP0709
,,,f01d.2d6d.f18c,E2-FL4-AP0169
6451811004,MFUconnect,f01d.2db6.4c70,f01d.2d6d.f1b8,S1-FL3-AP0485
61441025,MFUconnect,f01d.2db6.2d20,f01d.2d6d.f390,Sak2-FL2-AP1528
6731210083,MFUconnect,f01d.2db6.8038,f01d.2d6d.fa0c,EP-FL4-AP1857
6731207021,MFUconnect_Wi-Fi6,f01d.2db6.86d4,f01d.2d6d.fffc,A1-2-FL2-AP1634
54361202,MFUconnect,f01d.2db6.51b8,f01d.2db6.0030,A1-2-FL2-AP1630
61212038,MFUconnect_Wi-Fi6,f01d.2db6.5568,f01d.2db6.0314,A1-2-FL2-AP1627
6431601212,MFUconnect,f01d.2d6d.2674,f01d.2db6.0394,E4A-FL3-AP1821
,,,f01d.2db6.0608,A1-4-FL3-AP1688
6732403038,MFUconnect,f01d.2db6.3804,f01d.2db6.077c,E2-FLG-AP1824
6731701001,MFUconnect,f01d.2db6.7948,f01d.2db6.07ec,L3-FL3-AP0987
57440006,MFUconnect,f01d.2db6.bb08,f01d.2db6.0910,L3-FL2-AP0973
6731503044,MFUconnect,f01d.2db6.5920,f01d.2db6.0970,Sak3-FL2-AP1577
6731006281,MFUconnect_Wi-Fi6,f01d.2db6.ab0c,f01d.2db6.098c,L5-FL4-AP1098
6731203029,MFUconnect,f01d.2db6.7914,f01d.2db6.0a24,C5-FL2-AP0394
6471105003,MFUconnect,f01d.2db6.30a8,f01d.2db6.0d10,AV-FL5-AP0069
6731203227,MFUconnect_Wi-Fi6,f01d.2db6.4228,f01d.2db6.0dd4,Sak3-FL3-AP1225
48360136,MFUconnect,f01d.2db6.56a0,f01d.2db6.0eec,E2-FL3-AP0167
6531901055,MFUconnect,f01d.2db6.c0f8,f01d.2db6.0f18,L1-FL4-AP0895
66341080,MFUconnect,f01d.2db6.5198,f01d.2db6.0f60,E4A-FL3-AP0229
6631901014,MFUconnect,f01d.2db6.1664,f01d.2db6.0f9c,L3-FL4-AP0997
6552301011,MFUconnect,f01d.2db6.1898,f01d.2db6.100c,C4-FL1-AP0388
6431701025,MFUconnect,f01d.2db6.48f4,f01d.2db6.113c,WW-FL5-AP1337
6532404045,MFUconnect,f01d.2db6.6480,f01d.2db6.1190,L4-FL3-AP1034
6731006233,MFUconnect,f01d.2db6.c068,f01d.2db6.11e8,E3A-FL4-AP0190
6431901036,MFUconnect,f01d.2db6.7448,f01d.2db6.1204,E4A-FL4-AP0239
6731202014,MFUconnect,f01d.2db6.5014,f01d.2db6.12a0,Sak2-FL2-AP1520
47210049,MFUconnect,f01d.2db6.5658,f01d.2db6.12c0,WW-FL2-AP1296
6731203064,MFUconnect_Wi-Fi6,f01d.2db6.7e84,f01d.2db6.12f4,L4-FL3-AP1032
6731205016,MFUconnect,f01d.2db6.c260,f01d.2db6.132c,Sak3-FL2-AP1579
65641038,MFUconnect,f01d.2db6.51f4,f01d.2db6.1420,C1-FL3-AP0327
6731606005,MFUconnect,f01d.2db6.5138,f01d.2db6.1428,E4A-FL7-AP0270
,,,f01d.2db6.1570,E4A-FL8-AP0285
,,,f01d.2db6.159c,AS-FL1-AP0039
6731806017,MFUconnect_Wi-Fi6,f01d.2db6.69b4,f01d.2db6.1664,D1-FL1-AP0073
6731606029,MFUconnect,f01d.2db6.4934,f01d.2db6.16a0,Sak3-FL1-AP1560
45340018,MFUconnect,f01d.2db6.5098,f01d.2db6.16b4,L2-FL1-AP0912
6632402018,MFUconnect,f01d.2db6.5374,f01d.2db6.16bc,E4A-FL7-AP0277
6632101039,MFUconnect,f01d.2db6.3ccc,f01d.2db6.16f8,D1-FL2-AP0088
6731601563,MFUconnect,f01d.2db6.c32c,f01d.2db6.1770,M3-FL3-AP0441
6732301068,MFUconnect,f01d.2db6.85ec,f01d.2db6.17b4,L6-FL4-AP1151
6731806103,MFUconnect,f01d.2db6.8200,f01d.2db6.17fc,AS-FL1-AP0042
6731901077,MFUconnect_Wi-Fi6,f01d.2db6.7ac8,f01d.2db6.1854,E4A-FL7-AP0271
6731102006,MFUconnect,f01d.2db6.a908,f01d.2db6.1898,E4A-FL5-AP0242
6731601527,MFUconnect,f01d.2db6.2884,f01d.2db6.18d0,EP-FL5-AP1865
,,,f01d.2db6.1904,L6-FL1-AP1111
6731201008,MFUconnect_Wi-Fi6,f01d.2db6.a818,f01d.2db6.1914,AD2-FL3-AP0038
6731210040,MFUconnect,f01d.2db6.4f90,f01d.2db6.1960,L7-FL3-AP1167
6731501007,MFUconnect,f01d.2db6.543c,f01d.2db6.197c,E4A-FL4-AP0298
6732501001,MFUconnect_Wi-Fi6,f01d.2db6.9344,f01d.2db6.1a24,WW-FL4-AP1326
52214130,MFUconnect_Wi-Fi6,f01d.2db6.403c,f01d.2db6.1b1c,EP-FL4-AP1852
6731006264,MFUconnect,f01d.2db6.8660,f01d.2db6.1b58,EP-FL4-AP1856
6731203015,MFUconnect,f01d.2db6.7914,f01d.2db6.1b74,E4A-FL4-AP0241
6731202018,MFUconnect,f01d.2db6.5014,f01d.2db6.1bc8,6999-FL1-AP2013
6731502017,MFUconnect_Wi-Fi6,f01d.2db6.956c,f01d.2db6.1db4,AS-FL1-AP0041
6731601393,MFUconnect,f01d.2db6.5178,f01d.2db6.1df0,L6-FL2-AP1126
6731806023,MFUconnect_Wi-Fi6,f01d.2db6.69b4,f01d.2db6.1e28,EP-FL5-AP1866
6732502021,MFUconnect,f01d.2db6.9dec,f01d.2db6.1e68,S2-FL3-AP0507
6731503011,MFUconnect,f01d.2db6.4fc8,f01d.2db6.1ea4,M3-FL4-AP0449
6532301043,MFUconnect,f01d.2db6.1664,f01d.2db6.1f3c,C5-FL4-AP0421
48341117,MFUconnect,f01d.2db6.17fc,f01d.2db6.1fdc,L7-FL4-AP1207
6731210027,MFUconnect,f01d.2db6.4f90,f01d.2db6.20d8,EP-FL4-AP1858
6732402036,MFUconnect,f01d.2db6.af30,f01d.2db6.20e4,S3-FL4-AP0543
6731201158,MFUconnect_Wi-Fi6,f01d.2db6.5014,f01d.2db6.2100,HOS-FL1-AP1816
6331209114,MFUconnect,f01d.2db6.a7e4,f01d.2db6.2114,E2-FL4-AP0175
6731601444,MFUconnect,f01d.2db6.a078,f01d.2db6.2124,S2-FL2-AP0502
6731501065,MFUconnect,f01d.2db6.a804,f01d.2db6.2148,E4A-FL3-AP0228
6331807003,MFUconnect,f01d.2db6.50a4,f01d.2db6.2150,S7B-FL3-AP0606
,,,f01d.2db6.219c,Sak3-FL2-AP1576
6531601317,MFUconnect,f01d.2db6.8200,f01d.2db6.21a8,WW-FL2-AP1292
6731401029,MFUconnect_Wi-Fi6,f01d.2db6.5920,f01d.2db6.21dc,Botanic-FL2-AP1999
6531205149,MFUconnect,f01d.2db6.4a58,f01d.2db6.2210,Sak3-FL1-AP1561
6731601510,MFUconnect_Wi-Fi6,f01d.2db6.81f0,f01d.2db6.223c,MKP-FL1-AP1747
6731501042,MFUconnect,f01d.2db6.a804,f01d.2db6.22d8,INP-FL2-AP1832
56318179,MFUconnect,f01d.2db6.2b4c,f01d.2db6.22e8,Sak3-FL3-AP1589
6731601005,MFUconnect_Wi-Fi6,f01d.2db6.6748,f01d.2db6.2374,HOS-FL2-AP1809
6732401002,MFUconnect,f01d.2db6.a608,f01d.2db6.2378,L1-FL2-AP0868
6731301068,MFUconnect,f01d.2db6.4530,f01d.2db6.23ec,Sak3-FL4-AP1345
6731301129,MFUconnect,f01d.2db6.98ac,f01d.2db6.2408,L5-FL3-AP1088
,,,f01d.2db6.240c,S3-FL1-AP0520
6632404038,MFUconnect,f01d.2db6.a47c,f01d.2db6.2448,C1-FL1-AP0306
,,,f01d.2db6.2464,Sak3-FL1-AP1562
65641037,MFUconnect,f01d.2db6.4720,f01d.2db6.2490,E4A-FL4-AP0226
6731207150,MFUconnect_Wi-Fi6,f01d.2db6.a0b8,f01d.2db6.24bc,L5-FL1-AP1057
6731501078,MFUconnect_Wi-Fi6,488b.0af1.09bc,f01d.2db6.24dc,L8-FL7-AP1275
6632403041,MFUconnect,f01d.2db6.53b4,f01d.2db6.24f8,Sak2-FL4-AP1557
,,,f01d.2db6.2510,L2-FL1-AP0902
6451811004,MFUconnect,f01d.2db6.4c70,f01d.2db6.253c,L8-FL7-AP1278
61440063,MFUconnect,f01d.2db6.3e80,f01d.2db6.255c,EP-FL5-AP1860
,,,f01d.2db6.2574,A2-2-FL2-AP1710
6371105015,MFUconnect,f01d.2db6.3c2c,f01d.2db6.2588,L7-FL4-AP1210
,,,f01d.2db6.25d0,C4-FL1-AP0385
6731201007,MFUconnect,f01d.2db6.4c28,f01d.2db6.2678,C1-FL1-AP0301
6731006291,MFUconnect,f01d.2db6.ab0c,f01d.2db6.26f8,C1-FL1-AP0303
,,,f01d.2db6.2708,E4A-FL3-AP0236
6631901130,MFUconnect_Wi-Fi6,f01d.2db6.2918,f01d.2db6.2720,Sak3-FL1-AP1563
61441025,MFUconnect,f01d.2db6.3f20,f01d.2db6.2728,E4B-FL5-AP0294
66324036,MFUconnect,f01d.2db6.3238,f01d.2db6.2748,L6-FL3-AP1140
6732401053,MFUconnect,f01d.2db6.50ac,f01d.2db6.274c,E4A-FL3-AP0230
6732402080,MFUconnect,f01d.2db6.1190,f01d.2db6.2790,WW-FL3-AP1313
6731601044,MFUconnect,f01d.2db6.4764,f01d.2db6.2794,EP-FL2-AP1835
6732502046,MFUconnect_Wi-Fi6,f01d.2db6.8260,f01d.2db6.27a4,A2-3-FL2-AP1722
6732301048,MFUconnect,f01d.2db6.85ec,f01d.2db6.27d0,EP-FL2-AP1836
,,,f01d.2db6.27d8,E4A-FL8-AP0283
6631901108,MFUconnect,f01d.2db6.2b68,f01d.2db6.2824,Sak1-FL2-AP1466
6731804062,MFUconnect,f01d.2db6.7e54,f01d.2db6.282c,E4B-FL5-AP0293
61418065,MFUconnect,f01d.2db6.3328,f01d.2db6.283c,Sak2-FL4-AP1558
6731901127,MFUconnect,f01d.2db6.7ac8,f01d.2db6.2850,WW-FL4-AP1328
6731502002,MFUconnect,f01d.2db6.956c,f01d.2db6.2860,L5-FL3-AP1089
6731901044,MFUconnect_Wi-Fi6,f01d.2db6.7ac8,f01d.2db6.2884,LP-FL2-AP1897
61210222,MFUconnect,f01d.2db6.8060,f01d.2db6.28f0,L3-FL4-AP0998
6731201055,MFUconnect,f01d.2db6.6b74,f01d.2db6.2910,EP-FL5-AP1864
,,,f01d.2db6.2918,M3-FL5-AP0462
6732404104,MFUconnect,f01d.2db6.9520,f01d.2db6.2920,LP-FL1-AP1895
6732502011,MFUconnect,f01d.2db6.5178,f01d.2db6.2928,Sak3-FLG-AP1559
6731606028,MFUconnect,f01d.2db6.12f4,f01d.2db6.292c,L5-FL4-AP1097
6731601258,MFUconnect,f01d.2db6.86a0,f01d.2db6.2974,L4-FL3-AP1011
6431006094,MFUconnect,f01d.2db6.66e4,f01d.2db6.297c,A1-3-FL2-AP1654
53340105,MFUconnect,f01d.2db6.6bc0,f01d.2db6.2984,A1-2-FL1-AP1626
6731201040,MFUconnect,f01d.2db6.6b74,f01d.2db6.2988,E4A-FL3-AP1822
6732403051,MFUconnect,f01d.2db6.86fc,f01d.2db6.29b0,L3-FL4-AP0996
6632101013,MFUconnect,f01d.2db6.2d50,f01d.2db6.29b4,E4B-FL5-AP0295
6632402015,MFUconnect,f01d.2db6.4c90,f01d.2db6.29c0,S1-FL2-AP0481
6431306113,MFUconnect,f01d.2db6.4c70,f01d.2db6.29d4,E4A-FL3-AP0232
63440009,MFUconnect,f01d.2db6.5c44,f01d.2db6.29e0,HOS-FL2-AP1812
57341210,MFUconnect,f01d.2db6.3fbc,f01d.2db6.29f8,E4A-FL3-AP0237
6731601569,MFUconnect,f01d.2db6.66e4,f01d.2db6.2a14,AD1-FL1-AP0003
6731006036,MFUconnect,f01d.2db6.335c,f01d.2db6.2a18,C1-FL1-AP0305
6731808015,MFUconnect,f01d.2db6.58c0,f01d.2db6.2a28,L3-FL4-AP0999
,,,f01d.2db6.2a3c,S1-FL3-AP0482
6532402054,MFUconnect,f01d.2db6.63c0,f01d.2db6.2a58,Pao-FL2-AP1420
6731601111,MFUconnect_Wi-Fi6,f01d.2db6.2f5c,f01d.2db6.2a60,L5-FL3-AP1095
6731501117,MFUconnect,488b.0af1.09bc,f01d.2db6.2a6c,L8-FL4-AP1226
,,,f01d.2db6.2a70,Sak1-FL2-AP1470
6731808036,MFUconnect,f01d.2db6.afc0,f01d.2db6.2a78,M3-FL4-AP0444
6631202036,MFUconnect,f01d.2db6.2884,f01d.2db6.2aac,S1-FL3-AP0483
6731102017,MFUconnect,f01d.2db6.a908,f01d.2db6.2adc,A1-1-FL3-AP1615
6731205021,MFUconnect,f01d.2db6.c260,f01d.2db6.2aec,E4A-FL8-AP0286
6711907048,MFUconnect,f01d.2db6.0d10,f01d.2db6.2b04,L7-FL3-AP1199
6731205032,MFUconnect,f01d.2db6.c260,f01d.2db6.2b14,Sak3-FL2-AP1583
6731207165,MFUconnect,f01d.2db6.560c,f01d.2db6.2b24,E4A-FL6-AP0265
6731006123,MFUconnect,f01d.2db6.8660,f01d.2db6.2b4c,HOS-FL2-AP1810
51211036,MFUconnect,f01d.2db6.5098,f01d.2db6.2b54,S2-FL4-AP0514
51360068,MFUconnect,f01d.2db6.4e84,f01d.2db6.2b58,E4A-FL8-AP0284
56340175,MFUconnect,f01d.2db6.47cc,f01d.2db6.2b68,Sak3-FL2-AP1578
6731501083,MFUconnect_Wi-Fi6,488b.0af1.09bc,f01d.2db6.2b6c,L5-FL4-AP1096
6731601256,MFUconnect,f01d.2db6.9738,f01d.2db6.2b74,L7-FL2-AP1178
6532404052,MFUconnect,f01d.2db6.63c0,f01d.2db6.2b88,EP-FL5-AP1862
6631901123,MFUconnect,f01d.2db6.2918,f01d.2db6.2b8c,A2-2-FL2-AP1709
61441025,MFUconnect,f01d.2db6.335c,f01d.2db6.2b9c,L7-FL3-AP1197
6732401061,MFUconnect,f01d.2db6.506c,f01d.2db6.2ba0,MKP-FL2-AP1749
6231105008,MFUconnect,f01d.2db6.3118,f01d.2db6.2bcc,Sak3-FL1-AP1564
6731207111,MFUconnect,f01d.2db6.9a2c,f01d.2db6.2be0,L4-FL3-AP1031
48340071,MFUconnect,f01d.2db6.47cc,f01d.2db6.2be4,S7B-FL3-AP0601
42340024,MFUconnect,f01d.2db6.73b8,f01d.2db6.2be8,WW-FL5-AP1341
6731306050,MFUconnect,f01d.2db6.4fc8,f01d.2db6.2bec,WW-FL4-AP1330
6731401005,MFUconnect,f01d.2db6.5920,f01d.2db6.2bfc,C1-FL1-AP0304
6731701043,MFUconnect,488b.0af1.4438,f01d.2db6.2c08,A2-2-FL3-AP1712
6732301026,MFUconnect_Wi-Fi6,f01d.2db6.85ec,f01d.2db6.2c0c,A1-3-FL3-AP1664
6731210083,MFUconnect,f01d.2db6.8038,f01d.2db6.2c20,E4A-FL8-AP0287
65440020,MFUconnect,f01d.2db6.5cf4,f01d.2db6.2c60,S1-FL2-AP0480
6731207057,MFUconnect,f01d.2db6.9a2c,f01d.2db6.2c68,E2-FL2-AP0157
6731601613,MFUconnect_Wi-Fi6,f01d.2db6.ac40,f01d.2db6.2c84,WW-FL2-AP1297
6731703054,MFUconnect_Wi-Fi6,f01d.2db6.c32c,f01d.2db6.2c88,PD-FL1-AP2009
,,,f01d.2db6.2ca4,WW-FL2-AP1289
6532502109,MFUconnect,f01d.2db6.3004,f01d.2db6.2cb4,EP-FL5-AP1863
6731205106,MFUconnect,f01d.2db6.86d4,f01d.2db6.2cd4,WW-FL2-AP1294
6732401064,MFUconnect,f01d.2d6d.e0a8,f01d.2db6.2ce0,L5-FL4-AP1099
6731203190,MFUconnect_Wi-Fi6,f01d.2db6.52a8,f01d.2db6.2cf0,A2-2-FL2-AP1708
66341066,MFUconnect,f01d.2db6.4868,f01d.2db6.2cf4,Sak3-FL2-AP1584
57341092,MFUconnect,f01d.2db6.5118,f01d.2db6.2d14,D1-FL2-AP0082
6431701025,MFUconnect,f01d.2db6.48f4,f01d.2db6.2d20,LP-FL2-AP1896
6731201079,MFUconnect,f01d.2db6.6f2c,f01d.2db6.2d30,S1-FL3-AP0484
6631306101,MFUconnect,f01d.2db6.5138,f01d.2db6.2d50,AV-FL4-AP0064
6732301035,MFUconnect_Wi-Fi6,f01d.2db6.85ec,f01d.2db6.2d70,L5-FL3-AP1087
6732404077,MFUconnect,f01d.2db6.ac40,f01d.2db6.2d74,E2-FLG-AP1825
,,,f01d.2db6.2d80,WW-FL2-AP1291
6732403068,MFUconnect_Wi-Fi6,f01d.2db6.875c,f01d.2db6.2dbc,Gym-FL2-AP1911
6431601096,MFUconnect,f01d.2db6.538c,f01d.2db6.2dc0,M3-FL4-AP0443
6632301010,MFUconnect,f01d.2db6.3ee8,f01d.2db6.2dc4,D1-FL2-AP0087
6551811005,MFUconnect,f01d.2db6.4c70,f01d.2db6.2dd4,E2-FL1-AP0147
63410025,MFUconnect,f01d.2db6.33fc,f01d.2db6.2dd8,L4-FL3-AP1033
6732502042,MFUconnect,f01d.2db6.a74c,f01d.2db6.2e14,L7-FL1-AP1165
6431601347,MFUconnect,f01d.2db6.84f4,f01d.2db6.2e34,WW-FL2-AP1290
49214027,MFUconnect,f01d.2db6.5098,f01d.2db6.2e90,Sak2-FL4-AP1556
6531006005,MFUconnect,f01d.2db6.39d8,f01d.2db6.2ea4,A1-1-FL3-AP1614
