Student ID,Profile,HexString,Ethernet MAC,AP Name
6731006264,MFUconnect,f01d.2db6.8660,f01d.2db6.1e28,EP-FL5-AP1866
6731203015,MFUconnect,f01d.2db6.7914,f01d.2db6.1e68,S2-FL3-AP0507
6731202018,MFUconnect,f01d.2db6.5014,f01d.2db6.1ea4,M3-FL4-AP0449
6731502017,MFUconnect_Wi-Fi6,f01d.2db6.956c,f01d.2db6.1f3c,C5-FL4-AP0421
6731601393,MFUconnect,f01d.2db6.5178,f01d.2db6.1fdc,L7-FL4-AP1207
6731806023,MFUconnect_Wi-Fi6,f01d.2db6.69b4,f01d.2db6.20d8,EP-FL4-AP1858
6732502021,MFUconnect,f01d.2db6.a6b8,f01d.2db6.20e4,S3-FL4-AP0543
6731503011,MFUconnect,f01d.2db6.4fc8,f01d.2db6.2100,HOS-FL1-AP1816
6532301043,MFUconnect,f01d.2db6.1664,f01d.2db6.2114,E2-FL4-AP0175
48341117,MFUconnect,f01d.2db6.17fc,f01d.2db6.2124,S2-FL2-AP0502
6731210027,MFUconnect,f01d.2db6.4f90,f01d.2db6.2148,E4A-FL3-AP0228
6732402036,MFUconnect,f01d.2db6.af30,f01d.2db6.2150,S7B-FL3-AP0606
6731201158,MFUconnect_Wi-Fi6,f01d.2db6.5014,f01d.2db6.219c,Sak3-FL2-AP1576
6331209114,MFUconnect,f01d.2db6.a7e4,f01d.2db6.21a8,WW-FL2-AP1292
6731601444,MFUconnect,f01d.2db6.aedc,f01d.2db6.21dc,Botanic-FL2-AP1999
6631006221,MFUconnect_Wi-Fi6,f01d.2db6.39d8,f01d.2db6.2210,Sak3-FL1-AP1561
6731501065,MFUconnect,f01d.2db6.a804,f01d.2db6.223c,MKP-FL1-AP1747
6331807003,MFUconnect,f01d.2db6.50a4,f01d.2db6.22d8,INP-FL2-AP1832
,,,f01d.2db6.22e8,Sak3-FL3-AP1589
6531601317,MFUconnect,f01d.2db6.8200,f01d.2db6.2374,HOS-FL2-AP1809
6731401029,MFUconnect_Wi-Fi6,f01d.2db6.5920,f01d.2db6.2378,L1-FL2-AP0868
6531205149,MFUconnect,f01d.2db6.4a58,f01d.2db6.23ec,Sak3-FL4-AP1345
6731601510,MFUconnect_Wi-Fi6,f01d.2db6.81f0,f01d.2db6.2408,L5-FL3-AP1088
6731501042,MFUconnect,f01d.2db6.a804,f01d.2db6.240c,S3-FL1-AP0520
56318179,MFUconnect,f01d.2db6.2b4c,f01d.2db6.2448,C1-FL1-AP0306
6731601005,MFUconnect_Wi-Fi6,f01d.2db6.6748,f01d.2db6.2464,Sak3-FL1-AP1562
6732401002,MFUconnect,f01d.2db6.a608,f01d.2db6.2490,E4A-FL4-AP0226
6731301129,MFUconnect,f01d.2db6.98ac,f01d.2db6.24bc,L5-FL1-AP1057
6632404046,MFUconnect,f01d.2db6.365c,f01d.2db6.24dc,L8-FL7-AP1275
55340039,MFUconnect,f01d.2db6.2b68,f01d.2db6.24f8,Sak2-FL4-AP1557
6632404038,MFUconnect,f01d.2db6.a47c,f01d.2db6.2510,L2-FL1-AP0902
,,,f01d.2db6.253c,L8-FL7-AP1278
65641037,MFUconnect,f01d.2db6.4720,f01d.2db6.255c,EP-FL5-AP1860
6731207150,MFUconnect_Wi-Fi6,f01d.2db6.a0b8,f01d.2db6.2574,A2-2-FL2-AP1710
6731501078,MFUconnect_Wi-Fi6,488b.0af1.09bc,f01d.2db6.2588,L7-FL4-AP1210
6632403041,MFUconnect,f01d.2db6.53b4,f01d.2db6.25d0,C4-FL1-AP0385
,,,f01d.2db6.2678,C1-FL1-AP0301
6451811004,MFUconnect,f01d.2db6.4c70,f01d.2db6.26f8,C1-FL1-AP0303
61440063,MFUconnect,f01d.2db6.3e80,f01d.2db6.2708,E4A-FL3-AP0236
,,,f01d.2db6.2720,Sak3-FL1-AP1563
6371105015,MFUconnect,f01d.2db6.3c2c,f01d.2db6.2728,E4B-FL5-AP0294
,,,f01d.2db6.2748,L6-FL3-AP1140
6731201007,MFUconnect,f01d.2db6.4c28,f01d.2db6.274c,E4A-FL3-AP0230
6731006291,MFUconnect,f01d.2db6.ab0c,f01d.2db6.2790,WW-FL3-AP1313
,,,f01d.2db6.2794,EP-FL2-AP1835
6631901130,MFUconnect_Wi-Fi6,f01d.2db6.2918,f01d.2db6.27a4,A2-3-FL2-AP1722
,,,f01d.2db6.27d0,EP-FL2-AP1836
66324036,MFUconnect,f01d.2db6.3238,f01d.2db6.27d8,E4A-FL8-AP0283
6732401053,MFUconnect,f01d.2db6.50ac,f01d.2db6.2824,Sak1-FL2-AP1466
6732402080,MFUconnect,f01d.2db6.a078,f01d.2db6.282c,E4B-FL5-AP0293
6731601044,MFUconnect,f01d.2db6.4764,f01d.2db6.283c,Sak2-FL4-AP1558
6732502046,MFUconnect_Wi-Fi6,f01d.2db6.8260,f01d.2db6.2850,WW-FL4-AP1328
6732301048,MFUconnect,f01d.2db6.85ec,f01d.2db6.2860,L5-FL3-AP1089
,,,f01d.2db6.2884,LP-FL2-AP1897
6631901108,MFUconnect,f01d.2db6.0970,f01d.2db6.28f0,L3-FL4-AP0998
6731804062,MFUconnect,f01d.2db6.7e54,f01d.2db6.2910,EP-FL5-AP1864
6732301095,MFUconnect,f01d.2db6.85ec,f01d.2db6.2918,M3-FL5-AP0462
61418065,MFUconnect,f01d.2db6.3328,f01d.2db6.2920,LP-FL1-AP1895
6731901127,MFUconnect,f01d.2db6.7ca0,f01d.2db6.2928,Sak3-FLG-AP1559
6731502002,MFUconnect,f01d.2db6.956c,f01d.2db6.292c,L5-FL4-AP1097
6731901044,MFUconnect_Wi-Fi6,f01d.2db6.7ac8,f01d.2db6.2974,L4-FL3-AP1011
61210222,MFUconnect,f01d.2db6.8060,f01d.2db6.297c,A1-3-FL2-AP1654
6731201055,MFUconnect,f01d.2db6.6b74,f01d.2db6.2984,A1-2-FL1-AP1626
,,,f01d.2db6.2988,E4A-FL3-AP1822
6732404104,MFUconnect,f01d.2db6.9520,f01d.2db6.29b0,L3-FL4-AP0996
6732502011,MFUconnect,f01d.2db6.5178,f01d.2db6.29b4,E4B-FL5-AP0295
6731606028,MFUconnect,f01d.2db6.12f4,f01d.2db6.29c0,S1-FL2-AP0481
6731601258,MFUconnect,f01d.2db6.86a0,f01d.2db6.29d4,E4A-FL3-AP0232
6431006094,MFUconnect,f01d.2db6.3614,f01d.2db6.29e0,HOS-FL2-AP1812
53340105,MFUconnect,f01d.2db6.6bc0,f01d.2db6.29f8,E4A-FL3-AP0237
6731201040,MFUconnect,f01d.2db6.6b74,f01d.2db6.2a14,AD1-FL1-AP0003
6732403051,MFUconnect,f01d.2db6.86fc,f01d.2db6.2a18,C1-FL1-AP0305
6632101013,MFUconnect,f01d.2db6.5178,f01d.2db6.2a28,L3-FL4-AP0999
6632402015,MFUconnect,f01d.2db6.5078,f01d.2db6.2a3c,S1-FL3-AP0482
6431306113,MFUconnect,f01d.2db6.4c70,f01d.2db6.2a58,Pao-FL2-AP1420
63440009,MFUconnect,f01d.2db6.5cf4,f01d.2db6.2a60,L5-FL3-AP1095
57341210,MFUconnect,f01d.2db6.3fbc,f01d.2db6.2a6c,L8-FL4-AP1226
6731601569,MFUconnect,f01d.2db6.66e4,f01d.2db6.2a70,Sak1-FL2-AP1470
6731006036,MFUconnect,f01d.2db6.335c,f01d.2db6.2a78,M3-FL4-AP0444
6731808015,MFUconnect,f01d.2db6.58c0,f01d.2db6.2aac,S1-FL3-AP0483
63318078,MFUconnect,f01d.2db6.3108,f01d.2db6.2adc,A1-1-FL3-AP1615
6532402054,MFUconnect,f01d.2db6.63c0,f01d.2db6.2aec,E4A-FL8-AP0286
6731601111,MFUconnect_Wi-Fi6,f01d.2db6.2f5c,f01d.2db6.2b04,L7-FL3-AP1199
6731501117,MFUconnect,488b.0af1.09bc,f01d.2db6.2b14,Sak3-FL2-AP1583
,,,f01d.2db6.2b24,E4A-FL6-AP0265
6731808036,MFUconnect,f01d.2db6.afc0,f01d.2db6.2b4c,HOS-FL2-AP1810
6631202036,MFUconnect,f01d.2db6.2884,f01d.2db6.2b54,S2-FL4-AP0514
6731102017,MFUconnect,f01d.2db6.a908,f01d.2db6.2b58,E4A-FL8-AP0284
6731205021,MFUconnect,f01d.2db6.c260,f01d.2db6.2b68,Sak3-FL2-AP1578
6711907048,MFUconnect,f01d.2db6.5138,f01d.2db6.2b6c,L5-FL4-AP1096
6731205032,MFUconnect,f01d.2db6.c260,f01d.2db6.2b74,L7-FL2-AP1178
6731207165,MFUconnect,f01d.2db6.560c,f01d.2db6.2b88,EP-FL5-AP1862
6731006123,MFUconnect,f01d.2db6.8660,f01d.2db6.2b8c,A2-2-FL2-AP1709
51211036,MFUconnect,f01d.2db6.5098,f01d.2db6.2b9c,L7-FL3-AP1197
51360068,MFUconnect,f01d.2db6.4e84,f01d.2db6.2ba0,MKP-FL2-AP1749
56340175,MFUconnect,f01d.2db6.47cc,f01d.2db6.2bcc,Sak3-FL1-AP1564
6731501083,MFUconnect_Wi-Fi6,488b.0af1.09bc,f01d.2db6.2be0,L4-FL3-AP1031
6532404052,MFUconnect,f01d.2db6.63c0,f01d.2db6.2be4,S7B-FL3-AP0601
6631901123,MFUconnect,f01d.2db6.2918,f01d.2db6.2be8,WW-FL5-AP1341
61441025,MFUconnect,f01d.2db6.335c,f01d.2db6.2bec,WW-FL4-AP1330
6732401061,MFUconnect,f01d.2db6.506c,f01d.2db6.2bfc,C1-FL1-AP0304
6231105008,MFUconnect,f01d.2db6.3118,f01d.2db6.2c08,A2-2-FL3-AP1712
6731207111,MFUconnect,f01d.2db6.9a2c,f01d.2db6.2c0c,A1-3-FL3-AP1664
48340071,MFUconnect,f01d.2db6.47cc,f01d.2db6.2c20,E4A-FL8-AP0287
42340024,MFUconnect,f01d.2db6.73b8,f01d.2db6.2c60,S1-FL2-AP0480
6731306050,MFUconnect,f01d.2db6.4fc8,f01d.2db6.2c68,E2-FL2-AP0157
6731401005,MFUconnect,f01d.2db6.591c,f01d.2db6.2c84,WW-FL2-AP1297
6731701043,MFUconnect,488b.0af1.4438,f01d.2db6.2c88,PD-FL1-AP2009
6732301026,MFUconnect_Wi-Fi6,f01d.2db6.85ec,f01d.2db6.2ca4,WW-FL2-AP1289
6731210083,MFUconnect,f01d.2db6.8038,f01d.2db6.2cb4,EP-FL5-AP1863
65440020,MFUconnect,f01d.2db6.5cf4,f01d.2db6.2cd4,WW-FL2-AP1294
6731207057,MFUconnect,f01d.2db6.9a2c,f01d.2db6.2ce0,L5-FL4-AP1099
6731601613,MFUconnect_Wi-Fi6,f01d.2db6.ac40,f01d.2db6.2cf0,A2-2-FL2-AP1708
6731703054,MFUconnect_Wi-Fi6,f01d.2db6.c32c,f01d.2db6.2cf4,Sak3-FL2-AP1584
63388030,MFUconnect,f01d.2db6.35f8,f01d.2db6.2d14,D1-FL2-AP0082
6532502109,MFUconnect,f01d.2db6.3248,f01d.2db6.2d20,LP-FL2-AP1896
6732401064,MFUconnect,f01d.2d6d.e0a8,f01d.2db6.2d30,S1-FL3-AP0484
6731203190,MFUconnect_Wi-Fi6,f01d.2db6.52a8,f01d.2db6.2d50,AV-FL4-AP0064
,,,f01d.2db6.2d70,L5-FL3-AP1087
57341092,MFUconnect,f01d.2db6.3fbc,f01d.2db6.2d74,E2-FLG-AP1825
6431701025,MFUconnect,f01d.2db6.48f4,f01d.2db6.2d80,WW-FL2-AP1291
6731201079,MFUconnect,f01d.2db6.6f2c,f01d.2db6.2dbc,Gym-FL2-AP1911
6631306101,MFUconnect,f01d.2db6.5138,f01d.2db6.2dc0,M3-FL4-AP0443
6732301035,MFUconnect_Wi-Fi6,f01d.2db6.85ec,f01d.2db6.2dc4,D1-FL2-AP0087
6732404077,MFUconnect,f01d.2db6.ac40,f01d.2db6.2dd4,E2-FL1-AP0147
,,,f01d.2db6.2dd8,L4-FL3-AP1033
6431601096,MFUconnect,f01d.2db6.538c,f01d.2db6.2e14,L7-FL1-AP1165
6632301010,MFUconnect,f01d.2db6.3ee8,f01d.2db6.2e34,WW-FL2-AP1290
6551811005,MFUconnect,f01d.2db6.4c70,f01d.2db6.2e90,Sak2-FL4-AP1556
